GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Speed (OBD)(km/h),Trip Distance(km),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Engine RPM(rpm),Throttle Position(Manifold)(%),Unnamed: 18,11749
Sun Mar 31 11:15:54 GMT+02:00 2019,2019-03-31 11:15:53.495000,7.4913569,44.64793624,6.52,9.648001,400,8.4,0.48187256,1.6425323,8.703339,-0.07681304,21,4.23588275909423,24.1934738159179,9.919527053833,1059,12.9411764144897,,
Sun Mar 31 11:15:54 GMT+02:00 2019,2019-03-31 11:15:53.596000,7.4913569,44.64793624,6.52,9.648001,400,8.4,1.1785889,1.3121338,9.32103,-0.038327355,21,4.23588275909423,24.1934738159179,9.919527053833,1452,12.9411764144897,,
Sun Mar 31 11:15:54 GMT+02:00 2019,2019-03-31 11:15:53.697000,7.4913569,44.64793624,6.52,9.648001,400,8.4,1.5568695,1.6521149,9.93634,-0.012043178,20,4.23808097839355,24.1934738159179,9.919527053833,1452,12.9411764144897,,
Sun Mar 31 11:15:54 GMT+02:00 2019,2019-03-31 11:15:53.795000,7.4913569,44.64793624,6.52,9.648001,400,8.4,1.4563141,1.3648071,8.348984,-0.013829625,20,4.23808097839355,24.1934738159179,9.919527053833,1452,13.3333339691162,,
Sun Mar 31 11:15:54 GMT+02:00 2019,2019-03-31 11:15:53.895000,7.4913569,44.64793624,6.52,9.648001,400,8.4,2.0117645,1.0727234,8.49025,-0.08487022,20,4.23808097839355,17.6894626617431,9.919527053833,1665,13.3333339691162,,
Sun Mar 31 11:15:54 GMT+02:00 2019,2019-03-31 11:15:53.996000,7.4913569,44.64793624,6.52,9.648001,400,8.4,1.863327,1.103836,9.395264,0.040718734,19,4.24008512496948,17.6894626617431,9.919527053833,1665,13.3333339691162,,
Sun Mar 31 11:15:54 GMT+02:00 2019,2019-03-31 11:15:54.096000,7.4913569,44.64793624,6.52,9.648001,400,8.4,1.5903931,1.3648071,8.7153015,0.03522701,19,4.24008512496948,17.6894626617431,9.919527053833,1665,13.3333339691162,,
Sun Mar 31 11:15:54 GMT+02:00 2019,2019-03-31 11:15:54.195000,7.4913569,44.64793624,6.52,9.648001,400,8.4,1.1378784,1.1852417,8.995422,-0.04886514,19,4.24008512496948,17.6894626617431,9.919527053833,1665,13.7254905700683,,
Sun Mar 31 11:15:54 GMT+02:00 2019,2019-03-31 11:15:54.295000,7.4913569,44.64793624,6.52,9.648001,400,8.4,1.7364349,1.316925,10.168579,0.07909125,19,4.24008512496948,13.2594327926635,9.92298793792724,1665,13.7254905700683,,
Sun Mar 31 11:15:54 GMT+02:00 2019,2019-03-31 11:15:54.396000,7.4913569,44.64793624,6.52,9.648001,400,8.4,1.6765747,1.1301727,9.333008,0.04447164,19,4.24008512496948,13.2594327926635,9.92298793792724,1552,13.7254905700683,,
Sun Mar 31 11:15:55 GMT+02:00 2019,2019-03-31 11:15:54.495000,7.49136212,44.64797836,5.27,9.648001,400,4.8,1.8561401,0.99850464,10.498978,0.034440294,18,4.2425570487976,13.2594327926635,9.92298793792724,1552,13.7254905700683,,
Sun Mar 31 11:15:55 GMT+02:00 2019,2019-03-31 11:15:54.595000,7.49136212,44.64797836,5.27,9.648001,400,4.8,1.6957397,1.2474976,9.412018,0.0021372437,18,4.2425570487976,13.2594327926635,9.92298793792724,1552,13.3333339691162,,
Sun Mar 31 11:15:55 GMT+02:00 2019,2019-03-31 11:15:54.696000,7.49136212,44.64797836,5.27,9.648001,400,4.8,1.7124939,1.0391998,9.8741,0.033079844,18,4.2425570487976,14.149974822998,9.92298793792724,1552,13.3333339691162,,
Sun Mar 31 11:15:55 GMT+02:00 2019,2019-03-31 11:15:54.796000,7.49136212,44.64797836,5.27,9.648001,400,4.8,1.9662781,1.3025665,9.107956,0.023456002,18,4.2425570487976,14.149974822998,9.92298793792724,1437.5,13.3333339691162,,
Sun Mar 31 11:15:55 GMT+02:00 2019,2019-03-31 11:15:54.895000,7.49136212,44.64797836,5.27,9.648001,400,4.8,0.87213135,0.88597107,8.49025,0.009672437,17,4.2443995475769,14.149974822998,9.92298793792724,1437.5,13.3333339691162,,
Sun Mar 31 11:15:55 GMT+02:00 2019,2019-03-31 11:15:54.996000,7.49136212,44.64797836,5.27,9.648001,400,4.8,2.811432,0.82611084,11.200485,0.19916874,17,4.2443995475769,14.149974822998,9.92298793792724,1437.5,12.9411764144897,,
Sun Mar 31 11:15:55 GMT+02:00 2019,2019-03-31 11:15:55.096000,7.49136212,44.64797836,5.27,9.648001,400,4.8,1.9950104,1.134964,10.659393,0.06272297,17,4.2443995475769,13.7412633895874,9.92694091796875,1437.5,12.9411764144897,,
Sun Mar 31 11:15:55 GMT+02:00 2019,2019-03-31 11:15:55.196000,7.49136212,44.64797836,5.27,9.648001,400,4.8,3.2328033,2.8061218,9.431168,0.074483566,17,4.2443995475769,13.7412633895874,9.92694091796875,1315,12.9411764144897,,
Sun Mar 31 11:15:55 GMT+02:00 2019,2019-03-31 11:15:55.296000,7.49136212,44.64797836,5.27,9.648001,400,4.8,0.9200134,0.7902069,10.357727,0.08204669,16,4.24619150161743,13.7412633895874,9.92694091796875,1315,12.9411764144897,,
Sun Mar 31 11:15:55 GMT+02:00 2019,2019-03-31 11:15:55.395000,7.49136212,44.64797836,5.27,9.648001,400,4.8,3.9414978,2.016037,8.131119,0.027376924,16,4.24619150161743,13.7412633895874,9.92694091796875,1315,12.5490198135375,,
Sun Mar 31 11:15:56 GMT+02:00 2019,2019-03-31 11:15:55.495000,7.49138857,44.64802064,4.83,9.648001,400,19.4,1.9566956,1.8125305,8.485458,-0.0016172429,16,4.24619150161743,14.8446207046508,9.92694091796875,1315,12.5490198135375,,
Sun Mar 31 11:15:56 GMT+02:00 2019,2019-03-31 11:15:55.595000,7.49138857,44.64802064,4.83,9.648001,400,19.4,3.1897125,1.802948,7.7336884,0.038189277,16,4.24619150161743,14.8446207046508,9.92694091796875,1191.5,12.5490198135375,,
Sun Mar 31 11:15:56 GMT+02:00 2019,2019-03-31 11:15:55.696000,7.49138857,44.64802064,4.83,9.648001,400,19.4,2.4882202,1.3600159,8.794312,-0.0390864,15,4.24787044525146,14.8446207046508,9.92694091796875,1191.5,12.5490198135375,,
Sun Mar 31 11:15:56 GMT+02:00 2019,2019-03-31 11:15:55.796000,7.49138857,44.64802064,4.83,9.648001,400,19.4,3.2256317,1.561142,7.6570587,-0.045435384,15,4.24787044525146,14.8446207046508,9.92694091796875,1191.5,12.5490198135375,,
Sun Mar 31 11:15:56 GMT+02:00 2019,2019-03-31 11:15:55.896000,7.49138857,44.64802064,4.83,9.648001,400,19.4,4.1186676,0.99131775,9.151047,0.02514761,15,4.24787044525146,14.8446207046508,9.92694091796875,1191.5,12.5490198135375,,
Sun Mar 31 11:15:56 GMT+02:00 2019,2019-03-31 11:15:55.996000,7.49138857,44.64802064,4.83,9.648001,400,19.4,2.969452,1.3360748,11.562012,0.24344236,15,4.24787044525146,17.0659160614013,9.93432331085205,1191.5,12.5490198135375,,
Sun Mar 31 11:15:56 GMT+02:00 2019,2019-03-31 11:15:56.095000,7.49138857,44.64802064,4.83,9.648001,400,19.4,2.1769714,1.7718201,7.7863464,-0.13728756,15,4.24787044525146,17.0659160614013,9.93432331085205,1489.5,12.5490198135375,,
Sun Mar 31 11:15:56 GMT+02:00 2019,2019-03-31 11:15:56.195000,7.49138857,44.64802064,4.83,9.648001,400,19.4,1.7005157,1.992096,9.7352295,0.07719217,15,4.24994134902954,17.0659160614013,9.93432331085205,1489.5,12.5490198135375,,
Sun Mar 31 11:15:56 GMT+02:00 2019,2019-03-31 11:15:56.296000,7.49138857,44.64802064,4.83,9.648001,400,19.4,1.8058624,2.7654114,10.312241,-0.0023691256,15,4.24994134902954,17.0659160614013,9.93432331085205,1489.5,13.3333339691162,,
Sun Mar 31 11:15:56 GMT+02:00 2019,2019-03-31 11:15:56.396000,7.49138857,44.64802064,4.83,9.648001,400,19.4,2.8880463,2.5595245,8.346603,-0.043637216,15,4.24994134902954,12.286428451538,9.93432331085205,1489.5,13.3333339691162,,
Sun Mar 31 11:15:57 GMT+02:00 2019,2019-03-31 11:15:56.495000,7.49142041,44.6480472,4.72,9.648001,399,29.6,2.519333,2.822876,10.855713,0.05179098,15,4.24994134902954,12.286428451538,9.93432331085205,1447.5,13.3333339691162,,
Sun Mar 31 11:15:57 GMT+02:00 2019,2019-03-31 11:15:56.595000,7.49142041,44.6480472,4.72,9.648001,399,29.6,2.986206,1.9418182,10.27153,0.06532978,15,4.25157451629638,12.286428451538,9.93432331085205,1447.5,13.3333339691162,,
Sun Mar 31 11:15:57 GMT+02:00 2019,2019-03-31 11:15:56.696000,7.49142041,44.6480472,4.72,9.648001,399,29.6,2.1625977,2.197998,8.880508,0.060829785,15,4.25157451629638,12.286428451538,9.93432331085205,1447.5,13.3333339691162,,
Sun Mar 31 11:15:57 GMT+02:00 2019,2019-03-31 11:15:56.796000,7.49142041,44.6480472,4.72,9.648001,399,29.6,1.9064178,1.8747711,8.456726,-0.076886654,15,4.25157451629638,12.0408811569213,9.93649959564209,1447.5,13.3333339691162,,
Sun Mar 31 11:15:57 GMT+02:00 2019,2019-03-31 11:15:56.895000,7.49142041,44.6480472,4.72,9.648001,399,29.6,0.45793152,1.9489899,8.15506,-0.016618967,15,4.25157451629638,12.0408811569213,9.93649959564209,1396,13.3333339691162,,
Sun Mar 31 11:15:57 GMT+02:00 2019,2019-03-31 11:15:56.996000,7.49142041,44.6480472,4.72,9.648001,399,29.6,2.6965027,2.0495453,7.570877,0.007625572,14,4.25313711166381,12.0408811569213,9.93649959564209,1396,13.3333339691162,,
Sun Mar 31 11:15:57 GMT+02:00 2019,2019-03-31 11:15:57.096000,7.49142041,44.6480472,4.72,9.648001,399,29.6,3.1059113,2.925827,8.997818,0.034117877,14,4.25313711166381,12.0408811569213,9.93649959564209,1396,13.7254905700683,,
Sun Mar 31 11:15:57 GMT+02:00 2019,2019-03-31 11:15:57.196000,7.49142041,44.6480472,4.72,9.648001,399,29.6,2.3086548,2.561905,9.622711,0.061000526,14,4.25313711166381,10.6394615173339,9.93649959564209,1396,13.7254905700683,,
Sun Mar 31 11:15:57 GMT+02:00 2019,2019-03-31 11:15:57.296000,7.49142041,44.6480472,4.72,9.648001,399,29.6,1.4778595,2.1141968,10.012955,0.028495958,14,4.25313711166381,10.6394615173339,9.93649959564209,1388,13.7254905700683,,
Sun Mar 31 11:15:57 GMT+02:00 2019,2019-03-31 11:15:57.396000,7.49142041,44.6480472,4.72,9.648001,399,29.6,2.7420044,2.130951,7.6331177,0.024901735,14,4.25468873977661,10.6394615173339,9.93649959564209,1388,13.7254905700683,,
Sun Mar 31 11:15:58 GMT+02:00 2019,2019-03-31 11:15:57.496000,7.49146106,44.64808477,4.25,9.648001,400,48.6,2.1817627,1.8053436,8.959518,-0.023161173,14,4.25468873977661,10.6394615173339,9.93649959564209,1388,13.7254905700683,,
Sun Mar 31 11:15:58 GMT+02:00 2019,2019-03-31 11:15:57.596000,7.49146106,44.64808477,4.25,9.648001,400,48.6,3.3094177,2.6911926,8.645874,0.003687534,14,4.25468873977661,10.6394615173339,9.93649959564209,1388,13.3333339691162,,
Sun Mar 31 11:15:58 GMT+02:00 2019,2019-03-31 11:15:57.696000,7.49146106,44.64808477,4.25,9.648001,400,48.6,1.5784149,2.4254456,10.11113,0.013786304,14,4.25468873977661,8.48682880401611,9.93500328063964,1388,13.3333339691162,,
Sun Mar 31 11:15:58 GMT+02:00 2019,2019-03-31 11:15:57.795000,7.49146106,44.64808477,4.25,9.648001,400,48.6,3.25914,3.6153564,7.8462067,0.0058621764,14,4.25654745101928,8.48682880401611,9.93500328063964,1384,13.3333339691162,,
Sun Mar 31 11:15:58 GMT+02:00 2019,2019-03-31 11:15:57.895000,7.49146106,44.64808477,4.25,9.648001,400,48.6,1.2097168,1.7574615,8.140701,-0.123135984,14,4.25654745101928,8.48682880401611,9.93500328063964,1384,13.3333339691162,,
Sun Mar 31 11:15:58 GMT+02:00 2019,2019-03-31 11:15:57.995000,7.49146106,44.64808477,4.25,9.648001,400,48.6,3.278305,2.6672516,9.888458,0.058921445,14,4.25654745101928,8.48682880401611,9.93500328063964,1384,15.6862745285034,,
Sun Mar 31 11:15:58 GMT+02:00 2019,2019-03-31 11:15:58.096000,7.49146106,44.64808477,4.25,9.648001,400,48.6,2.7587585,2.1932068,7.7863464,0.04632587,14,4.25654745101928,7.05226755142211,9.93500328063964,1385,15.6862745285034,,
Sun Mar 31 11:15:58 GMT+02:00 2019,2019-03-31 11:15:58.196000,7.49146106,44.64808477,4.25,9.648001,400,48.6,3.2016907,2.9066772,9.831009,0.11380464,14,4.25806427001953,7.05226755142211,9.93500328063964,1385,15.6862745285034,,
Sun Mar 31 11:15:58 GMT+02:00 2019,2019-03-31 11:15:58.296000,7.49146106,44.64808477,4.25,9.648001,400,48.6,1.547287,2.5427551,9.804672,0.025696225,14,4.25806427001953,7.05226755142211,9.93500328063964,1385,16.470588684082,,
Sun Mar 31 11:15:58 GMT+02:00 2019,2019-03-31 11:15:58.395000,7.49146106,44.64808477,4.25,9.648001,400,48.6,1.9878235,2.4613495,8.993027,0.034422964,14,4.25806427001953,5.8726463317871,9.9308156967163,1385,16.470588684082,,
Sun Mar 31 11:15:59 GMT+02:00 2019,2019-03-31 11:15:58.496000,7.49150849,44.64811576,4.37,9.648001,400,46.7,2.5887756,2.9138641,9.151047,0.03871114,14,4.25806427001953,5.8726463317871,9.9308156967163,1410.5,16.470588684082,,
Sun Mar 31 11:15:59 GMT+02:00 2019,2019-03-31 11:15:58.597000,7.49150849,44.64811576,4.37,9.648001,400,46.7,3.0747986,3.3591766,10.118301,0.15007812,15,4.25967121124267,5.8726463317871,9.9308156967163,1410.5,16.470588684082,,
Sun Mar 31 11:15:59 GMT+02:00 2019,2019-03-31 11:15:58.696000,7.49150849,44.64811576,4.37,9.648001,400,46.7,2.03331,2.688797,7.666641,0.010071801,15,4.25967121124267,5.8726463317871,9.9308156967163,1410.5,16.8627452850341,,
Sun Mar 31 11:15:59 GMT+02:00 2019,2019-03-31 11:15:58.796000,7.49150849,44.64811576,4.37,9.648001,400,46.7,2.538498,2.8492126,9.2252655,0.010638623,15,4.25967121124267,6.17836761474609,9.9308156967163,1410.5,16.8627452850341,,
Sun Mar 31 11:15:59 GMT+02:00 2019,2019-03-31 11:15:58.895000,7.49150849,44.64811576,4.37,9.648001,400,46.7,1.7723541,2.9210358,8.401657,-0.056452215,15,4.25967121124267,6.17836761474609,9.9308156967163,1461.5,16.8627452850341,,
Sun Mar 31 11:15:59 GMT+02:00 2019,2019-03-31 11:15:58.995000,7.49150849,44.64811576,4.37,9.648001,400,46.7,1.7100983,2.5666962,10.0273285,0.088412106,15,4.26129627227783,6.17836761474609,9.9308156967163,1461.5,16.8627452850341,,
Sun Mar 31 11:15:59 GMT+02:00 2019,2019-03-31 11:15:59.095000,7.49150849,44.64811576,4.37,9.648001,400,46.7,2.009369,2.8827362,8.602783,-0.0041345656,15,4.26129627227783,6.17836761474609,9.9308156967163,1461.5,16.8627452850341,,
Sun Mar 31 11:15:59 GMT+02:00 2019,2019-03-31 11:15:59.195000,7.49150849,44.64811576,4.37,9.648001,400,46.7,2.2990723,3.0144196,8.164642,0.01664857,15,4.26129627227783,6.17836761474609,9.9308156967163,1461.5,16.8627452850341,,
Sun Mar 31 11:15:59 GMT+02:00 2019,2019-03-31 11:15:59.296000,7.49150849,44.64811576,4.37,9.648001,400,46.7,1.329422,2.5523376,9.407227,0.021809876,15,4.26129627227783,6.10820293426513,9.92687892913818,1461.5,16.8627452850341,,
Sun Mar 31 11:15:59 GMT+02:00 2019,2019-03-31 11:15:59.395000,7.49150849,44.64811576,4.37,9.648001,400,46.7,2.3900452,2.8444214,9.373703,0.0055601993,15,4.26129627227783,6.10820293426513,9.92687892913818,1517,16.8627452850341,,
Sun Mar 31 11:16:00 GMT+02:00 2019,2019-03-31 11:15:59.496000,7.4915652,44.64813046,4.61,10.72,400,60,2.3541412,3.0383606,8.597992,-0.00031509798,16,4.26328563690185,6.10820293426513,9.92687892913818,1517,16.8627452850341,,
Sun Mar 31 11:16:00 GMT+02:00 2019,2019-03-31 11:15:59.596000,7.4915652,44.64813046,4.61,10.72,400,60,2.1338654,2.7534485,9.081619,-0.00056587986,16,4.26328563690185,6.10820293426513,9.92687892913818,1517,17.2549018859863,,
Sun Mar 31 11:16:00 GMT+02:00 2019,2019-03-31 11:15:59.696000,7.4915652,44.64813046,4.61,10.72,400,60,2.3876495,2.5595245,8.504608,-0.04351175,16,4.26328563690185,6.27704763412475,9.92687892913818,1517,17.2549018859863,,
Sun Mar 31 11:16:00 GMT+02:00 2019,2019-03-31 11:15:59.796000,7.4915652,44.64813046,4.61,10.72,400,60,3.424347,3.1365204,7.8773346,0.029688954,16,4.26328563690185,6.27704763412475,9.92687892913818,1548.5,17.2549018859863,,
Sun Mar 31 11:16:00 GMT+02:00 2019,2019-03-31 11:15:59.896000,7.4915652,44.64813046,4.61,10.72,400,60,1.9327545,2.4326172,8.820648,0.017585771,17,4.26510047912597,6.27704763412475,9.92687892913818,1548.5,17.2549018859863,,
Sun Mar 31 11:16:00 GMT+02:00 2019,2019-03-31 11:15:59.995000,7.4915652,44.64813046,4.61,10.72,400,60,3.1059113,2.8420258,8.238861,-0.037863553,17,4.26510047912597,6.27704763412475,9.92687892913818,1548.5,17.2549018859863,,
Sun Mar 31 11:16:00 GMT+02:00 2019,2019-03-31 11:16:00.097000,7.4915652,44.64813046,4.61,10.72,400,60,2.0668335,2.4900818,10.50856,-0.011491339,17,4.26510047912597,7.04951095581054,9.92391872406005,1548.5,17.2549018859863,,
Sun Mar 31 11:16:00 GMT+02:00 2019,2019-03-31 11:16:00.196000,7.4915652,44.64813046,4.61,10.72,400,60,2.9909973,3.2394714,8.301102,0.003093819,17,4.26510047912597,7.04951095581054,9.92391872406005,1600.5,17.2549018859863,,
Sun Mar 31 11:16:00 GMT+02:00 2019,2019-03-31 11:16:00.296000,7.4915652,44.64813046,4.61,10.72,400,60,0.8170624,2.636139,10.008179,-0.009425587,17,4.26694679260253,7.04951095581054,9.92391872406005,1600.5,17.2549018859863,,
Sun Mar 31 11:16:00 GMT+02:00 2019,2019-03-31 11:16:00.395000,7.4915652,44.64813046,4.61,10.72,400,60,2.0117645,2.889923,8.222092,-0.06924021,17,4.26694679260253,7.04951095581054,9.92391872406005,1600.5,16.470588684082,,
Sun Mar 31 11:16:01 GMT+02:00 2019,2019-03-31 11:16:00.495000,7.49162776,44.64813661,4.7,10.72,400,73,0.5417328,2.6864166,9.766357,0.04268556,17,4.26694679260253,7.19938898086547,9.92391872406005,1600.5,16.470588684082,,
Sun Mar 31 11:16:01 GMT+02:00 2019,2019-03-31 11:16:00.595000,7.49162776,44.64813661,4.7,10.72,400,73,0.9391632,2.5283966,7.218933,-0.012579914,17,4.26694679260253,7.19938898086547,9.92391872406005,1642.5,16.470588684082,,
Sun Mar 31 11:16:01 GMT+02:00 2019,2019-03-31 11:16:00.695000,7.49162776,44.64813661,4.7,10.72,400,73,1.978241,3.3711548,10.78389,-0.027681712,18,4.2688865661621,7.19938898086547,9.92391872406005,1642.5,16.470588684082,,
Sun Mar 31 11:16:01 GMT+02:00 2019,2019-03-31 11:16:00.796000,7.49162776,44.64813661,4.7,10.72,400,73,2.124298,2.277008,6.7185364,-0.22614348,18,4.2688865661621,7.19938898086547,9.92391872406005,1642.5,16.470588684082,,
Sun Mar 31 11:16:01 GMT+02:00 2019,2019-03-31 11:16:00.896000,7.49162776,44.64813661,4.7,10.72,400,73,3.1178894,3.0192108,8.700943,0.14792156,18,4.2688865661621,7.19938898086547,9.92391872406005,1642.5,17.2549018859863,,
Sun Mar 31 11:16:01 GMT+02:00 2019,2019-03-31 11:16:00.996000,7.49162776,44.64813661,4.7,10.72,400,73,1.0469055,2.2075653,6.6874084,0.08189416,18,4.2688865661621,6.85657787322998,9.92076587677002,1642.5,17.2549018859863,,
Sun Mar 31 11:16:01 GMT+02:00 2019,2019-03-31 11:16:01.096000,7.49162776,44.64813661,4.7,10.72,400,73,2.7420044,3.1221619,8.219711,-0.04212874,18,4.2688865661621,6.85657787322998,9.92076587677002,1741,17.2549018859863,,
Sun Mar 31 11:16:01 GMT+02:00 2019,2019-03-31 11:16:01.196000,7.49162776,44.64813661,4.7,10.72,400,73,2.203308,3.0862427,13.103882,0.047440648,18,4.2713017463684,6.85657787322998,9.92076587677002,1741,17.2549018859863,,
Sun Mar 31 11:16:01 GMT+02:00 2019,2019-03-31 11:16:01.296000,7.49162776,44.64813661,4.7,10.72,400,73,2.3613281,3.4573364,7.460739,0.060965717,18,4.2713017463684,6.85657787322998,9.92076587677002,1741,17.6470584869384,,
Sun Mar 31 11:16:01 GMT+02:00 2019,2019-03-31 11:16:01.396000,7.49162776,44.64813661,4.7,10.72,400,73,1.1833801,2.684021,9.258789,0.05369614,18,4.2713017463684,6.46865510940551,9.92076587677002,1741,17.6470584869384,,
Sun Mar 31 11:16:02 GMT+02:00 2019,2019-03-31 11:16:01.495000,7.49168943,44.64815215,4.81,9.648001,400,88.5,1.9279633,2.5379639,8.653061,-0.04100257,18,4.2713017463684,6.46865510940551,9.92076587677002,1761,17.6470584869384,,
Sun Mar 31 11:16:02 GMT+02:00 2019,2019-03-31 11:16:01.595000,7.49168943,44.64815215,4.81,9.648001,400,88.5,2.397232,2.7965393,9.486237,-0.03113099,19,4.27329540252685,6.46865510940551,9.92076587677002,1761,17.6470584869384,,
Sun Mar 31 11:16:02 GMT+02:00 2019,2019-03-31 11:16:01.696000,7.49168943,44.64815215,4.81,9.648001,400,88.5,2.3900452,2.5379639,7.6762238,-0.02051716,19,4.27329540252685,6.75047779083251,9.91751098632812,1761,17.2549018859863,,
Sun Mar 31 11:16:02 GMT+02:00 2019,2019-03-31 11:16:01.796000,7.49168943,44.64815215,4.81,9.648001,400,88.5,2.3062592,2.8731537,8.461517,-0.040243685,19,4.27329540252685,6.75047779083251,9.91751098632812,1814.5,17.2549018859863,,
Sun Mar 31 11:16:02 GMT+02:00 2019,2019-03-31 11:16:01.896000,7.49168943,44.64815215,4.81,9.648001,400,88.5,1.7172852,2.7031708,9.570038,0.047712624,19,4.27529048919677,6.75047779083251,9.91751098632812,1814.5,17.2549018859863,,
Sun Mar 31 11:16:02 GMT+02:00 2019,2019-03-31 11:16:01.995000,7.49168943,44.64815215,4.81,9.648001,400,88.5,2.3158264,2.4278412,9.170197,0.027409634,19,4.27529048919677,6.75047779083251,9.91751098632812,1814.5,18.0392150878906,,
Sun Mar 31 11:16:02 GMT+02:00 2019,2019-03-31 11:16:02.096000,7.49168943,44.64815215,4.81,9.648001,400,88.5,2.1721802,2.822876,9.016968,0.0070269606,19,4.27529048919677,6.38765621185302,9.91751098632812,1814.5,18.0392150878906,,
Sun Mar 31 11:16:02 GMT+02:00 2019,2019-03-31 11:16:02.196000,7.49168943,44.64815215,4.81,9.648001,400,88.5,1.9303589,2.8611908,9.297089,0.02991575,19,4.27529048919677,6.38765621185302,9.91751098632812,1846,18.0392150878906,,
Sun Mar 31 11:16:02 GMT+02:00 2019,2019-03-31 11:16:02.295000,7.49168943,44.64815215,4.81,9.648001,400,88.5,1.650238,2.8252716,7.886917,-0.0005982055,20,4.27729988098144,6.38765621185302,9.91751098632812,1846,18.0392150878906,,
Sun Mar 31 11:16:02 GMT+02:00 2019,2019-03-31 11:16:02.395000,7.49168943,44.64815215,4.81,9.648001,400,88.5,2.8808594,2.8563995,8.641083,0.024466682,20,4.27729988098144,6.38765621185302,9.91751098632812,1846,18.0392150878906,,
Sun Mar 31 11:16:03 GMT+02:00 2019,2019-03-31 11:16:02.495000,7.49175245,44.64813808,4.9,10.72,399,92.2,2.3349915,2.5116272,8.394485,0.015481625,20,4.27729988098144,6.38765621185302,9.91751098632812,1846,18.0392150878906,,
Sun Mar 31 11:16:03 GMT+02:00 2019,2019-03-31 11:16:02.596000,7.49175245,44.64813808,4.9,10.72,399,92.2,2.8808594,2.8851318,10.556442,0.17256159,20,4.27729988098144,6.44791555404663,9.91395282745361,1846,18.0392150878906,,
Sun Mar 31 11:16:03 GMT+02:00 2019,2019-03-31 11:16:02.696000,7.49175245,44.64813808,4.9,10.72,399,92.2,1.1594391,2.277008,8.507004,0.0072178594,20,4.27729988098144,6.44791555404663,9.91395282745361,1926,18.0392150878906,,
Sun Mar 31 11:16:03 GMT+02:00 2019,2019-03-31 11:16:02.795000,7.49175245,44.64813808,4.9,10.72,399,92.2,2.1482391,3.0407562,9.6514435,0.0033385595,21,4.27996492385864,6.44791555404663,9.91395282745361,1926,18.0392150878906,,
Sun Mar 31 11:16:03 GMT+02:00 2019,2019-03-31 11:16:02.896000,7.49175245,44.64813808,4.9,10.72,399,92.2,1.0660553,2.0663147,8.660233,-0.06694031,21,4.27996492385864,6.44791555404663,9.91395282745361,1926,18.0392150878906,,
Sun Mar 31 11:16:03 GMT+02:00 2019,2019-03-31 11:16:02.996000,7.49175245,44.64813808,4.9,10.72,399,92.2,3.120285,3.352005,8.880508,0.03696429,21,4.27996492385864,6.33459138870239,9.91395282745361,1926,18.0392150878906,,
Sun Mar 31 11:16:03 GMT+02:00 2019,2019-03-31 11:16:03.096000,7.49175245,44.64813808,4.9,10.72,399,92.2,0.79551697,2.66008,7.9802856,-0.0003704975,21,4.27996492385864,6.33459138870239,9.91395282745361,1995.5,18.0392150878906,,
Sun Mar 31 11:16:03 GMT+02:00 2019,2019-03-31 11:16:03.195000,7.49175245,44.64813808,4.9,10.72,399,92.2,2.7300262,3.296936,8.205338,0.018729266,21,4.28230428695678,6.33459138870239,9.91395282745361,1995.5,18.0392150878906,,
Sun Mar 31 11:16:03 GMT+02:00 2019,2019-03-31 11:16:03.295000,7.49175245,44.64813808,4.9,10.72,399,92.2,1.9016266,2.8587952,11.566803,0.24893337,21,4.28230428695678,6.33459138870239,9.91395282745361,1995.5,18.4313735961914,,
Sun Mar 31 11:16:03 GMT+02:00 2019,2019-03-31 11:16:03.395000,7.49175245,44.64813808,4.9,10.72,399,92.2,1.8321991,3.344818,6.6586914,0.03544087,21,4.28230428695678,5.97178268432617,9.90991306304931,1995.5,18.4313735961914,,
Sun Mar 31 11:16:04 GMT+02:00 2019,2019-03-31 11:16:03.496000,7.49183362,44.6481093,5.84,9.648001,398,103.2,-0.55003357,2.9449768,9.5963745,0.0397748,21,4.28230428695678,5.97178268432617,9.90991306304931,2064,18.4313735961914,,
Sun Mar 31 11:16:04 GMT+02:00 2019,2019-03-31 11:16:03.596000,7.49183362,44.6481093,5.84,9.648001,398,103.2,-0.3680725,2.9641418,8.729675,-0.040477157,22,4.28461551666259,5.97178268432617,9.90991306304931,2064,18.4313735961914,,
Sun Mar 31 11:16:04 GMT+02:00 2019,2019-03-31 11:16:03.696000,7.49183362,44.6481093,5.84,9.648001,398,103.2,0.35977173,3.0239868,12.08873,0.28978568,22,4.28461551666259,5.97178268432617,9.90991306304931,2064,19.2156867980957,,
Sun Mar 31 11:16:04 GMT+02:00 2019,2019-03-31 11:16:03.795000,7.49183362,44.6481093,5.84,9.648001,398,103.2,-0.29862976,2.66008,9.084015,0.043733303,22,4.28461551666259,5.77970075607299,9.90991306304931,2114,19.2156867980957,,
Sun Mar 31 11:16:04 GMT+02:00 2019,2019-03-31 11:16:03.896000,7.49183362,44.6481093,5.84,9.648001,398,103.2,0.5776367,3.0766602,9.354553,0.040974174,22,4.28687047958374,5.77970075607299,9.90991306304931,2114,19.2156867980957,,
