GPS Time,GPS Speed (Meters/second),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Kilometers Per Litre(Long Term Average)(kpl),Average trip speed(whilst stopped or moving)(km/h)
Fri Apr 05 17:27:26 GMT+02:00 2019,2.279718,8,5.91326284408569,6.80206489562988,8.27988433837891,15.1318607330322
Fri Apr 05 17:27:27 GMT+02:00 2019,1.907835,6,6.68365955352783,6.80402898788452,8.27877044677734,15.12535572052
Fri Apr 05 17:27:28 GMT+02:00 2019,2.812302,11,2.45403647422791,6.80688333511353,8.27470874786377,15.1224203109741
Fri Apr 05 17:27:29 GMT+02:00 2019,4.220053,16,2.63941144943237,6.81047582626343,8.27078151702881,15.1230440139771
Fri Apr 05 17:27:30 GMT+02:00 2019,6.158476,22,2.64200234413147,6.81563234329224,8.26686191558838,15.1279315948486
Fri Apr 05 17:27:31 GMT+02:00 2019,6.424257,22,7.95454454421997,6.81563234329224,8.26664447784424,15.1279315948486
Fri Apr 05 17:27:32 GMT+02:00 2019,6.788611,23,3.32048988342285,6.82324504852295,8.26320457458496,15.1335229873657
Fri Apr 05 17:27:33 GMT+02:00 2019,7.015417,28,11.9043045043945,6.83082437515259,8.26573467254639,15.1426544189453
Fri Apr 05 17:27:34 GMT+02:00 2019,6.447577,29,13.5308380126953,6.84015798568726,8.26939105987549,15.1524820327759
Fri Apr 05 17:27:35 GMT+02:00 2019,5.41917,26,14.6838035583496,6.84763622283936,8.27384281158447,15.1601705551147
Fri Apr 05 17:27:36 GMT+02:00 2019,4.374805,21,14.6838035583496,6.85375928878784,8.27384281158447,15.1643056869507
Fri Apr 05 17:27:37 GMT+02:00 2019,4.306331,19,13.2969179153442,6.8607759475708,8.27732563018799,15.1670207977295
Fri Apr 05 17:27:38 GMT+02:00 2019,4.74337,19,8.94909381866455,6.86583185195923,8.27779197692871,15.1697311401367
Fri Apr 05 17:27:39 GMT+02:00 2019,5.39191,21,5.51717138290405,6.87138175964356,8.27587985992432,15.1738519668579
Fri Apr 05 17:27:40 GMT+02:00 2019,6.193506,25,4.52916955947876,6.87962961196899,8.27328681945801,15.1807909011841
Fri Apr 05 17:27:41 GMT+02:00 2019,6.889422,29,5.23558282852173,6.88742971420288,8.27118587493897,15.1905431747437
Fri Apr 05 17:27:42 GMT+02:00 2019,7.760405,29,4.35982227325439,6.88742971420288,8.26848316192627,15.1905431747437
Fri Apr 05 17:27:43 GMT+02:00 2019,8.638431,33,4.16289567947388,6.89770269393921,8.26564788818359,15.2031030654907
Fri Apr 05 17:27:44 GMT+02:00 2019,8.708583,35,13.1076383590698,6.90707159042358,8.26898956298828,15.2170543670654
Fri Apr 05 17:27:45 GMT+02:00 2019,8.696242,34,7.81934309005737,6.91873455047607,8.26867961883545,15.230281829834
Fri Apr 05 17:27:46 GMT+02:00 2019,8.925124,34,13.0212144851685,6.92766904830933,8.27195453643799,15.2434902191162
Fri Apr 05 17:27:47 GMT+02:00 2019,8.782516,34,9.16959476470947,6.93691539764404,8.27257251739502,15.2566804885864
Fri Apr 05 17:27:48 GMT+02:00 2019,8.469182,34,16.7248077392578,6.94845628738403,8.2783899307251,15.2698526382446
Fri Apr 05 17:27:49 GMT+02:00 2019,8.46826,34,21.2735385894775,6.95847702026367,8.28732776641846,15.2830057144165
Fri Apr 05 17:27:50 GMT+02:00 2019,8.472754,33,21.2735385894775,6.96753120422363,8.28732776641846,15.2954387664795
Fri Apr 05 17:27:51 GMT+02:00 2019,8.13617,32,22.5916557312012,6.97854518890381,8.29715824127197,15.3071527481079
Fri Apr 05 17:27:52 GMT+02:00 2019,7.835552,31,21.5631446838379,6.98714637756348,8.30626964569092,15.3181495666504
Fri Apr 05 17:27:53 GMT+02:00 2019,8.015517,29,20.5923118591309,6.99514627456665,8.31470203399658,15.3277311325073
Fri Apr 05 17:27:54 GMT+02:00 2019,7.008968,27,20.0197105407715,7.0046272277832,8.32273006439209,15.3358993530273
Fri Apr 05 17:27:55 GMT+02:00 2019,5.31917,19,15.2120552062988,7.01099681854248,8.32745265960693,15.3384618759155
Fri Apr 05 17:27:56 GMT+02:00 2019,4.35652,19,15.7461881637573,7.01099681854248,8.33253383636475,15.3384618759155
Fri Apr 05 17:27:57 GMT+02:00 2019,2.219813,12,12.3305368423462,7.01663732528687,8.33526992797852,15.3361282348633
Fri Apr 05 17:27:58 GMT+02:00 2019,0.522789,4,4.29888153076172,7.01875066757202,8.33250904083252,15.3282127380371
Fri Apr 05 17:27:59 GMT+02:00 2019,0.296297,1,1.10974836349487,7.01942825317383,8.32757186889648,15.3182134628296
Fri Apr 05 17:28:00 GMT+02:00 2019,0,0,0,7.01942825317383,8.32730102539063,15.3075313568115
Fri Apr 05 17:28:01 GMT+02:00 2019,0,0,0,7.01942825317383,8.32730102539063,15.2968645095825
Fri Apr 05 17:28:02 GMT+02:00 2019,0,0,0,7.01942825317383,8.32703113555908,15.2862119674683
Fri Apr 05 17:28:03 GMT+02:00 2019,0,0,0,7.01942825317383,8.32676029205322,15.2755737304688
Fri Apr 05 17:28:04 GMT+02:00 2019,0,0,0,7.01942825317383,8.32648944854736,15.2649517059326
Fri Apr 05 17:28:05 GMT+02:00 2019,0,0,0,7.01942825317383,8.32621955871582,15.2543430328369
Fri Apr 05 17:28:06 GMT+02:00 2019,0,0,0,7.01942825317383,8.32594966888428,15.2437496185303
Fri Apr 05 17:28:07 GMT+02:00 2019,0,0,0,7.01942825317383,8.32567977905273,15.2437496185303
Fri Apr 05 17:28:08 GMT+02:00 2019,0,0,0,7.01942825317383,8.32567977905273,15.2331714630127
Fri Apr 05 17:28:09 GMT+02:00 2019,0,0,0,7.01942825317383,8.32541084289551,15.2226076126099
Fri Apr 05 17:28:10 GMT+02:00 2019,0,0,0,7.01942825317383,8.32514095306397,15.2226076126099
Fri Apr 05 17:28:11 GMT+02:00 2019,0,0,0,7.01942825317383,8.32514095306397,15.2120580673218
Fri Apr 05 17:28:12 GMT+02:00 2019,0,0,0,7.01942825317383,8.32487201690674,15.2015237808228
Fri Apr 05 17:28:13 GMT+02:00 2019,0,0,0,7.01942825317383,8.32460308074951,15.2015237808228
Fri Apr 05 17:28:14 GMT+02:00 2019,0,0,0,7.01942825317383,8.32460308074951,15.1910037994385
Fri Apr 05 17:28:15 GMT+02:00 2019,0,0,0,7.01942825317383,8.32433414459229,15.1910037994385
Fri Apr 05 17:28:16 GMT+02:00 2019,0,0,0,7.01942825317383,8.32433414459229,15.1804981231689
Fri Apr 05 17:28:17 GMT+02:00 2019,0,0,0,7.01942825317383,8.32406616210938,15.1700067520142
Fri Apr 05 17:28:18 GMT+02:00 2019,0,0,0,7.01942825317383,8.32379722595215,15.1700067520142
Fri Apr 05 17:28:19 GMT+02:00 2019,0,0,0,7.01942825317383,8.32352924346924,15.1595306396484
Fri Apr 05 17:28:20 GMT+02:00 2019,0,0,0,7.01942825317383,8.32326126098633,15.1490678787231
Fri Apr 05 17:28:21 GMT+02:00 2019,0,0,0,7.01942825317383,8.32299327850342,15.1386203765869
Fri Apr 05 17:28:22 GMT+02:00 2019,0.77645,1,0.60738343000412,7.01942825317383,8.31778430938721,15.1288766860962
Fri Apr 05 17:28:23 GMT+02:00 2019,0.32523,1,0.60738343000412,7.01977872848511,8.31778430938721,15.1191463470459
Fri Apr 05 17:28:24 GMT+02:00 2019,0,0,0.95060932636261,7.01977872848511,8.31281280517578,15.1087408065796
Fri Apr 05 17:28:25 GMT+02:00 2019,0,0,0,7.01977872848511,8.31254577636719,15.1087408065796
Fri Apr 05 17:28:26 GMT+02:00 2019,0,0,0,7.01977872848511,8.31254577636719,15.098349571228
Fri Apr 05 17:28:27 GMT+02:00 2019,0,0,0,7.01977872848511,8.31227874755859,15.0879726409912
Fri Apr 05 17:28:28 GMT+02:00 2019,0,0,0,7.01977872848511,8.31201267242432,15.0879726409912
Fri Apr 05 17:28:29 GMT+02:00 2019,0,0,0,7.01977872848511,8.31174659729004,15.0776100158691
Fri Apr 05 17:28:30 GMT+02:00 2019,0,0,0,7.01977872848511,8.31148052215576,15.0672616958618
Fri Apr 05 17:28:31 GMT+02:00 2019,0,0,0,7.01977872848511,8.31121444702148,15.0569276809692
Fri Apr 05 17:28:32 GMT+02:00 2019,0,0,0,7.01977872848511,8.31094837188721,15.0466070175171
Fri Apr 05 17:28:33 GMT+02:00 2019,0,0,0,7.01977872848511,8.31068229675293,15.036301612854
Fri Apr 05 17:28:34 GMT+02:00 2019,0,0,0,7.01977872848511,8.31041717529297,15.0260095596313
Fri Apr 05 17:28:35 GMT+02:00 2019,0,0,0,7.01977872848511,8.31041717529297,15.0157318115234
Fri Apr 05 17:28:36 GMT+02:00 2019,0,0,0,7.01977872848511,8.31015205383301,15.0054683685303
Fri Apr 05 17:28:37 GMT+02:00 2019,0,0,0,7.01977872848511,8.30988693237305,14.9952182769775
Fri Apr 05 17:28:38 GMT+02:00 2019,0,0,0,7.01977872848511,8.30962181091309,14.9849824905396
Fri Apr 05 17:28:39 GMT+02:00 2019,0,0,0,7.01977872848511,8.30935764312744,14.9747610092163
Fri Apr 05 17:28:40 GMT+02:00 2019,0,0,0,7.01977872848511,8.30909252166748,14.9645538330078
Fri Apr 05 17:28:41 GMT+02:00 2019,0,0,0,7.01977872848511,8.30882835388184,14.9543600082397
Fri Apr 05 17:28:42 GMT+02:00 2019,0,0,0,7.01977872848511,8.30856418609619,14.9543600082397
Fri Apr 05 17:28:43 GMT+02:00 2019,0,0,0,7.01977872848511,8.30830097198486,14.9441795349121
Fri Apr 05 17:28:44 GMT+02:00 2019,0,0,0,7.01977872848511,8.30830097198486,14.9340133666992
Fri Apr 05 17:28:45 GMT+02:00 2019,0,0,0,7.01977872848511,8.30803680419922,14.9238615036011
Fri Apr 05 17:28:46 GMT+02:00 2019,0,0,0,7.01977872848511,8.30777359008789,14.9137229919434
Fri Apr 05 17:28:47 GMT+02:00 2019,0,0,0,7.01977872848511,8.30750942230225,14.9035978317261
Fri Apr 05 17:28:48 GMT+02:00 2019,0,0,0,7.01977872848511,8.30724620819092,14.8934869766235
Fri Apr 05 17:28:49 GMT+02:00 2019,0,0,0,7.01977872848511,8.30698394775391,14.8833894729614
Fri Apr 05 17:28:50 GMT+02:00 2019,0,0,0,7.01977872848511,8.30672073364258,14.8733062744141
Fri Apr 05 17:28:51 GMT+02:00 2019,0,0,0,7.01977872848511,8.30645847320557,14.8733062744141
Fri Apr 05 17:28:52 GMT+02:00 2019,0,0,0,7.01977872848511,8.30619525909424,14.8632364273071
Fri Apr 05 17:28:53 GMT+02:00 2019,0,0,0,7.01977872848511,8.30593299865723,14.8531799316406
Fri Apr 05 17:28:54 GMT+02:00 2019,0,0,0,7.01977872848511,8.30567169189453,14.8431367874146
Fri Apr 05 17:28:55 GMT+02:00 2019,0,0,0,7.01977872848511,8.30540943145752,14.8331079483032
Fri Apr 05 17:28:56 GMT+02:00 2019,0,0,0,7.01977872848511,8.30514717102051,14.8230924606323
Fri Apr 05 17:28:57 GMT+02:00 2019,0,0,0,7.01977872848511,8.30514717102051,14.8130903244019
Fri Apr 05 17:28:58 GMT+02:00 2019,0,0,0,7.01977872848511,8.30488586425781,14.8031015396118
Fri Apr 05 17:28:59 GMT+02:00 2019,0,0,0,7.01977872848511,8.30462455749512,14.7931270599365
Fri Apr 05 17:29:00 GMT+02:00 2019,0,0,0,7.01977872848511,8.30436325073242,14.7831649780273
Fri Apr 05 17:29:01 GMT+02:00 2019,0,0,0,7.01977872848511,8.30410194396973,14.7732162475586
Fri Apr 05 17:29:02 GMT+02:00 2019,1.294552,3,0,7.01977872848511,8.30384159088135,14.7652988433838
Fri Apr 05 17:29:03 GMT+02:00 2019,3.072691,10,0.507506847381592,7.02163505554199,8.29870223999023,14.7620964050293
Fri Apr 05 17:29:04 GMT+02:00 2019,4.617598,10,2.57035636901855,7.02163505554199,8.29492855072022,14.7620964050293
Fri Apr 05 17:29:05 GMT+02:00 2019,5.199577,18,7.74923992156982,7.02644538879395,8.29456901550293,14.764271736145
Fri Apr 05 17:29:06 GMT+02:00 2019,5.691283,19,2.82718181610107,7.03131198883057,8.29097270965576,14.7671136856079
Fri Apr 05 17:29:07 GMT+02:00 2019,6.268345,22,5.87318468093872,7.03708028793335,8.28938293457031,14.7719650268555
Fri Apr 05 17:29:08 GMT+02:00 2019,3.025899,25,7.36928939819336,7.04501152038574,8.28877830505371,14.7788200378418
Fri Apr 05 17:29:09 GMT+02:00 2019,7.215095,26,14.9670162200928,7.0520806312561,8.29316329956055,14.7863359451294
Fri Apr 05 17:29:10 GMT+02:00 2019,7.216178,26,18.617015838623,7.06074714660645,8.29993724822998,14.7938423156738
Fri Apr 05 17:29:11 GMT+02:00 2019,5.975819,25,5.62394237518311,7.06773853302002,8.29818248748779,14.8006687164307
Fri Apr 05 17:29:12 GMT+02:00 2019,6.096012,26,5.62394237518311,7.07521867752075,8.29818248748779,14.8081550598145
Fri Apr 05 17:29:13 GMT+02:00 2019,7.030239,29,5.54055070877075,7.08443880081177,8.2963752746582,14.8176355361938
Fri Apr 05 17:29:14 GMT+02:00 2019,1.409368,31,5.53678464889526,7.09260559082031,8.29456806182861,14.8284378051758
Fri Apr 05 17:29:15 GMT+02:00 2019,6.667181,30,13.6121168136597,7.10056924819946,8.29804801940918,14.8385591506958
Fri Apr 05 17:29:16 GMT+02:00 2019,6.992198,29,15.796275138855,7.11050081253052,8.30295276641846,14.8479995727539
Fri Apr 05 17:29:17 GMT+02:00 2019,7.26686,28,13.9408502578735,7.1181640625,8.30663776397705,14.856761932373
Fri Apr 05 17:29:18 GMT+02:00 2019,7.440453,28,10.303581237793,7.12598848342896,8.30794143676758,14.8655128479004
Fri Apr 05 17:29:19 GMT+02:00 2019,6.874625,28,14.1865520477295,7.12598848342896,8.3117790222168,14.8655128479004
Fri Apr 05 17:29:20 GMT+02:00 2019,7.347568,27,8.29443454742432,7.13523149490356,8.311767578125,14.8735857009888
Fri Apr 05 17:29:21 GMT+02:00 2019,7.653758,28,8.22850036621094,7.14268684387207,8.31171321868897,14.8823137283325
Fri Apr 05 17:29:22 GMT+02:00 2019,7.274054,28,11.1124982833862,7.15039443969727,8.31353759765625,14.8910303115845
Fri Apr 05 17:29:23 GMT+02:00 2019,6.825339,28,13.9976377487183,7.16032648086548,8.31723880767822,14.8997344970703
Fri Apr 05 17:29:24 GMT+02:00 2019,6.583115,27,13.9976377487183,7.16758346557617,8.31723880767822,14.9077634811401
Fri Apr 05 17:29:25 GMT+02:00 2019,6.697859,26,5.9339542388916,7.17648315429688,8.32070255279541,14.9151191711426
Fri Apr 05 17:29:26 GMT+02:00 2019,6.686106,27,5.53955984115601,7.1838002204895,8.31889533996582,14.9231281280518
Fri Apr 05 17:29:27 GMT+02:00 2019,8.23737,30,5.53955984115601,7.1913685798645,8.31889533996582,14.9331121444702
Fri Apr 05 17:29:28 GMT+02:00 2019,7.971225,29,14.0825042724609,7.20121002197266,8.3226375579834,14.942421913147
Fri Apr 05 17:29:29 GMT+02:00 2019,7.663158,28,15.7694940567017,7.20903968811035,8.32746982574463,14.9510583877563
Fri Apr 05 17:29:30 GMT+02:00 2019,7.014348,28,14.8857898712158,7.21673965454102,8.3317232131958,14.9596824645996
Fri Apr 05 17:29:31 GMT+02:00 2019,6.743578,25,14.2874975204468,7.2255654335022,8.33558368682861,14.9663143157959
Fri Apr 05 17:29:32 GMT+02:00 2019,5.384418,21,13.0212144851685,7.23252296447754,8.33861827850342,14.9702968597412
Fri Apr 05 17:29:33 GMT+02:00 2019,5.691753,21,10.6959972381592,7.23252296447754,8.34014415740967,14.9702968597412
Fri Apr 05 17:29:34 GMT+02:00 2019,5.544068,20,4.29160404205322,7.23937320709229,8.33752536773682,14.973614692688
Fri Apr 05 17:29:35 GMT+02:00 2019,6.232237,20,4.14067935943604,7.23937320709229,8.33481216430664,14.973614692688
Fri Apr 05 17:29:36 GMT+02:00 2019,7.541327,26,13.1378221511841,7.2518572807312,8.33791446685791,14.9808835983276
Fri Apr 05 17:29:37 GMT+02:00 2019,7.451313,27,14.3773860931396,7.26085233688355,8.3418140411377,14.9888010025024
Fri Apr 05 17:29:38 GMT+02:00 2019,6.440705,27,8.00286197662354,7.26816463470459,8.34159469604492,14.9967079162598
Fri Apr 05 17:29:39 GMT+02:00 2019,6.162762,27,13.777229309082,7.27535724639893,8.34509944915772,15.0046052932739
Fri Apr 05 17:29:40 GMT+02:00 2019,7.436918,27,12.7133407592773,7.28441715240479,8.34791469573975,15.0124921798706
Fri Apr 05 17:29:41 GMT+02:00 2019,7.458446,27,11.1079683303833,7.2917594909668,8.34969139099121,15.0203676223755
Fri Apr 05 17:29:42 GMT+02:00 2019,7.601932,27,11.1079683303833,7.29888439178467,8.34969139099121,15.0282335281372
Fri Apr 05 17:29:43 GMT+02:00 2019,7.46727,27,13.7567958831787,7.30799674987793,8.35317134857178,15.0360889434814
Fri Apr 05 17:29:44 GMT+02:00 2019,7.115828,26,16.0134449005127,7.31564474105835,8.35809707641602,15.0432786941528
Fri Apr 05 17:29:45 GMT+02:00 2019,6.651225,25,16.4757347106934,7.3225793838501,8.36331462860107,15.0498037338257
Fri Apr 05 17:29:46 GMT+02:00 2019,5.589139,19,14.1452655792236,7.33001041412354,8.36702823638916,15.0523900985718
Fri Apr 05 17:29:47 GMT+02:00 2019,4.963685,18,8.31349945068359,7.33498477935791,8.36699390411377,15.0543193817139
Fri Apr 05 17:29:48 GMT+02:00 2019,5.314033,20,6.21278142929077,7.34013605117798,8.3656120300293,15.0575542449951
Fri Apr 05 17:29:49 GMT+02:00 2019,5.145359,20,12.7818222045898,7.34013605117798,8.36844253540039,15.0575542449951
Fri Apr 05 17:29:50 GMT+02:00 2019,3.960402,19,9.88290119171143,7.34662532806397,8.36941242218018,15.060131072998
Fri Apr 05 17:29:51 GMT+02:00 2019,0,10,7.75566339492798,7.35063314437866,8.36901950836182,15.0568256378174
Fri Apr 05 17:29:52 GMT+02:00 2019,0,5,2.17491888999939,7.35265398025513,8.36505699157715,15.0502614974976
Fri Apr 05 17:29:53 GMT+02:00 2019,1.229357,7,2.06415724754333,7.35484218597412,8.36102771759033,15.0450096130371
Fri Apr 05 17:29:54 GMT+02:00 2019,3.071646,13,2.06415724754333,7.35751438140869,8.36102771759033,15.0436763763428
Fri Apr 05 17:29:55 GMT+02:00 2019,4.254085,18,2.83946466445923,7.36275005340576,8.35750007629395,15.0456027984619
Fri Apr 05 17:29:56 GMT+02:00 2019,4.318669,18,3.04325914382935,7.36763525009155,8.35417461395264,15.0475263595581
Fri Apr 05 17:29:57 GMT+02:00 2019,5.296204,21,3.04325914382935,7.37298154830933,8.35417461395264,15.051399230957
Fri Apr 05 17:29:58 GMT+02:00 2019,4.413064,14,8.81528377532959,7.37887334823608,8.35446834564209,15.0507154464722
Fri Apr 05 17:29:59 GMT+02:00 2019,3.786377,13,7.6379280090332,7.38260459899902,8.35401153564453,15.0493831634521
Fri Apr 05 17:30:00 GMT+02:00 2019,4.137084,19,2.84238529205322,7.38712882995606,8.35050106048584,15.051947593689
Fri Apr 05 17:30:01 GMT+02:00 2019,5.046541,22,8.03012561798096,7.39428091049194,8.35029697418213,15.0564565658569
Fri Apr 05 17:30:02 GMT+02:00 2019,5.844479,24,3.84527707099915,7.40041446685791,8.34743118286133,15.0622568130493
Fri Apr 05 17:30:03 GMT+02:00 2019,6.405741,24,11.3617477416992,7.40041446685791,8.34934806823731,15.0622568130493
Fri Apr 05 17:30:04 GMT+02:00 2019,6.565082,24,12.0956869125366,7.40041446685791,8.35172843933106,15.0622568130493
Fri Apr 05 17:30:05 GMT+02:00 2019,6.592972,24,14.766393661499,7.41496133804321,8.35580062866211,15.0680494308472
Fri Apr 05 17:30:06 GMT+02:00 2019,6.305769,22,14.0565433502197,7.42115879058838,8.35941791534424,15.0725393295288
Fri Apr 05 17:30:07 GMT+02:00 2019,5.94365,21,14.565357208252,7.4284987449646,8.36335372924805,15.0763750076294
Fri Apr 05 17:30:08 GMT+02:00 2019,5.260536,19,12.5308046340942,7.43379878997803,8.36599445343018,15.0789136886597
Fri Apr 05 17:30:09 GMT+02:00 2019,4.545905,18,12.5308046340942,7.43895292282105,8.36599445343018,15.0808019638062
Fri Apr 05 17:30:10 GMT+02:00 2019,4.335939,16,11.9116439819336,7.4448413848877,8.368239402771,15.081395149231
Fri Apr 05 17:30:11 GMT+02:00 2019,4.673614,17,6.17133808135986,7.44954395294189,8.36684894561768,15.082633972168
Fri Apr 05 17:30:12 GMT+02:00 2019,3.781775,11,10.9859743118286,7.45452165603638,8.36850643157959,15.0799999237061
Fri Apr 05 17:30:13 GMT+02:00 2019,2.773973,11,10.3197040557861,7.45750713348389,8.3697395324707,15.0773696899414
Fri Apr 05 17:30:14 GMT+02:00 2019,2.774965,11,8.58940505981445,7.45750713348389,8.36987781524658,15.0773696899414
Fri Apr 05 17:30:15 GMT+02:00 2019,3.040027,11,8.64227104187012,7.46128988265991,8.37005043029785,15.0747423171997
Fri Apr 05 17:30:16 GMT+02:00 2019,1.254315,8,8.06701469421387,7.46405553817749,8.36985874176025,15.0701866149902
Fri Apr 05 17:30:17 GMT+02:00 2019,1.159092,6,6.46824264526367,7.46638679504395,8.36865997314453,15.0643501281738
Fri Apr 05 17:30:18 GMT+02:00 2019,1.08213,5,5.15788412094116,7.46790552139282,8.36663627624512,15.0578775405884
Fri Apr 05 17:30:19 GMT+02:00 2019,0,3,5.15788412094116,7.46901321411133,8.36663627624512,15.0501289367676
Fri Apr 05 17:30:20 GMT+02:00 2019,0,1,3.24715852737427,7.46969079971314,8.36341285705566,15.0411043167114
Fri Apr 05 17:30:21 GMT+02:00 2019,0,0,1.05187582969666,7.46969079971314,8.358811378479,15.0314502716064
Fri Apr 05 17:30:22 GMT+02:00 2019,0,0,0,7.46969079971314,8.35856151580811,15.0218086242676
Fri Apr 05 17:30:23 GMT+02:00 2019,0,0,0,7.46969079971314,8.35831069946289,15.0121793746948
Fri Apr 05 17:30:24 GMT+02:00 2019,0,0,0,7.46969079971314,8.35806083679199,15.0025625228882
Fri Apr 05 17:30:25 GMT+02:00 2019,0,0,0,7.46969079971314,8.35781097412109,14.9929580688477
Fri Apr 05 17:30:26 GMT+02:00 2019,0,0,0,7.46969079971314,8.3575611114502,14.9929580688477
Fri Apr 05 17:30:27 GMT+02:00 2019,0,0,0,7.46969079971314,8.35731220245361,14.9833650588989
Fri Apr 05 17:30:28 GMT+02:00 2019,0,0,0,7.46969079971314,8.35706233978272,14.9737854003906
Fri Apr 05 17:30:29 GMT+02:00 2019,0,0,0,7.46969079971314,8.35681343078613,14.9642171859741
Fri Apr 05 17:30:30 GMT+02:00 2019,0,0,0,7.46969079971314,8.35656452178955,14.9546613693237
Fri Apr 05 17:30:31 GMT+02:00 2019,0,0,0,7.46969079971314,8.35631561279297,14.9451179504395
Fri Apr 05 17:30:32 GMT+02:00 2019,0,0,0,7.46969079971314,8.35631561279297,14.9355869293213
Fri Apr 05 17:30:33 GMT+02:00 2019,0,0,0,7.46969079971314,8.35606670379639,14.9260673522949
Fri Apr 05 17:30:34 GMT+02:00 2019,0,1,0,7.46969079971314,8.35581874847412,14.917197227478
Fri Apr 05 17:30:35 GMT+02:00 2019,0,6,0.259101331233978,7.47090339660645,8.35076427459717,14.9115209579468
Fri Apr 05 17:30:36 GMT+02:00 2019,0,10,1.77942979335785,7.47323656082153,8.34666442871094,14.9083967208862
Fri Apr 05 17:30:37 GMT+02:00 2019,1.447234,10,4.98167228698731,7.47323656082153,8.34456729888916,14.9083967208862
Fri Apr 05 17:30:38 GMT+02:00 2019,2.116266,13,3.22875714302063,7.47998476028442,8.34137916564941,14.9047012329102
Fri Apr 05 17:30:39 GMT+02:00 2019,2.775913,13,3.14255452156067,7.47998476028442,8.33814239501953,14.9047012329102
Fri Apr 05 17:30:40 GMT+02:00 2019,3.316144,17,7.53640222549439,7.48421812057495,8.33764362335205,14.9060316085815
Fri Apr 05 17:30:41 GMT+02:00 2019,3.881834,17,4.48939180374146,7.48993682861328,8.33524990081787,14.9073600769043
Fri Apr 05 17:30:42 GMT+02:00 2019,4.285215,18,4.42410898208618,7.49462270736694,8.33281898498535,14.9093217849731
Fri Apr 05 17:30:43 GMT+02:00 2019,4.767867,20,8.04952335357666,7.49978446960449,8.33264350891113,14.9125471115112
Fri Apr 05 17:30:44 GMT+02:00 2019,4.730119,18,5.12951517105103,7.50643968582153,8.33065509796143,14.9145030975342
Fri Apr 05 17:30:45 GMT+02:00 2019,4.049263,19,5.12951517105103,7.51153755187988,8.33065509796143,14.917088508606
Fri Apr 05 17:30:46 GMT+02:00 2019,4.611589,19,12.1468439102173,7.51793956756592,8.33302211761475,14.9196710586548
Fri Apr 05 17:30:47 GMT+02:00 2019,4.994166,19,13.4896230697632,7.52330684661865,8.33621978759766,14.9222507476807
Fri Apr 05 17:30:48 GMT+02:00 2019,4.766879,20,6.22006416320801,7.52850675582886,8.3349084854126,14.9254579544067
Fri Apr 05 17:30:49 GMT+02:00 2019,5.314946,22,5.61706638336182,7.53582191467285,8.33322525024414,14.9299240112305
Fri Apr 05 17:30:50 GMT+02:00 2019,5.759371,21,14.2537908554077,7.54219436645508,8.33688926696777,14.9337539672852
Fri Apr 05 17:30:51 GMT+02:00 2019,4.663984,21,12.6391344070435,7.54219436645508,8.33955001831055,14.9337539672852
Fri Apr 05 17:30:52 GMT+02:00 2019,3.798198,17,7.27353668212891,7.54852247238159,8.33889102935791,14.9350566864014
Fri Apr 05 17:30:53 GMT+02:00 2019,3.80535,17,5.2147011756897,7.55314064025879,8.3369607925415,14.9363574981689
Fri Apr 05 17:30:54 GMT+02:00 2019,5.424559,20,11.24680519104,7.55834627151489,8.33875751495361,14.939546585083
Fri Apr 05 17:30:55 GMT+02:00 2019,5.112572,20,12.6463956832886,7.56510162353516,8.34141445159912,14.9427309036255
Fri Apr 05 17:30:56 GMT+02:00 2019,4.415958,18,12.3572492599487,7.57049560546875,8.34389114379883,14.9446544647217
Fri Apr 05 17:30:57 GMT+02:00 2019,4.399086,17,12.3572492599487,7.57529830932617,8.34389114379883,14.9459457397461
Fri Apr 05 17:30:58 GMT+02:00 2019,4.739064,19,5.88135719299316,7.58165836334229,8.34237384796143,14.9484920501709
Fri Apr 05 17:30:59 GMT+02:00 2019,4.738554,19,11.0694608688355,7.5868992805481,8.3440523147583,14.9510354995728
Fri Apr 05 17:31:00 GMT+02:00 2019,4.601712,18,12.3988952636719,7.59327173233032,8.34654808044434,14.9529485702515
Fri Apr 05 17:31:01 GMT+02:00 2019,3.990351,18,8.88522243499756,7.59327173233032,8.34687900543213,14.9529485702515
Fri Apr 05 17:31:02 GMT+02:00 2019,4.008521,19,13.2811002731323,7.59887313842773,8.3499116897583,14.9554862976074
Fri Apr 05 17:31:03 GMT+02:00 2019,4.432265,18,13.3536920547485,7.60501432418823,8.35298538208008,14.9573936462402
Fri Apr 05 17:31:04 GMT+02:00 2019,4.202952,17,11.8809566497803,7.60987043380737,8.35515117645264,14.9586725234985
Fri Apr 05 17:31:05 GMT+02:00 2019,4.063885,16,10.3718757629395,7.61433935165405,8.35638809204102,14.9593238830566
Fri Apr 05 17:31:06 GMT+02:00 2019,4.084949,16,11.2836894989014,7.61994361877441,8.35818290710449,14.9599752426147
Fri Apr 05 17:31:07 GMT+02:00 2019,3.578835,16,13.1393136978149,7.62465906143189,8.36111259460449,14.9606246948242
Fri Apr 05 17:31:08 GMT+02:00 2019,3.511004,15,13.1393136978149,7.62887001037598,8.36111259460449,14.9606494903564
Fri Apr 05 17:31:09 GMT+02:00 2019,2.688257,11,11.7190923690796,7.63336563110352,8.36316967010498,14.9581775665283
