GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Throttle Position(Manifold)(%),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Engine Load(%)
Fri Mar 29 19:20:09 GMT+01:00 2019,29-Mar-2019 19:20:03.091,7.82588137,45.18023338,41.36,3.0,244.0,56.0,7.9008656,1.8004397,3.9935284,-0.060100913,149.0,4966.0,33.72549057006836,9.121847152709961,19.33205795288086,78.82353210449219
Fri Mar 29 19:20:10 GMT+01:00 2019,29-Mar-2019 19:20:04.091,7.82632725,45.18043947,41.36,3.0,244.0,56.3,7.8529816,2.5378537,3.8402996,-0.053106785,148.0,4961.0,36.86274719238281,7.838062763214111,19.3775577545166,87.8431396484375
Fri Mar 29 19:20:11 GMT+01:00 2019,29-Mar-2019 19:20:05.091,7.82675977,45.18064299,41.32,3.0,245.0,56.1,8.485051,2.6910827,4.185065,0.021680772,149.0,4960.5,38.431373596191406,7.801867485046387,19.42036247253418,92.94117736816406
Fri Mar 29 19:20:12 GMT+01:00 2019,29-Mar-2019 19:20:06.091,7.82719262,45.18085208,41.36,3.0,245.0,55.5,7.785944,2.327164,3.8019924,-0.06645161,149.0,4976.5,39.2156867980957,7.593893051147461,19.465972900390625,94.11764526367188
Fri Mar 29 19:20:13 GMT+01:00 2019,29-Mar-2019 19:20:07.091,7.8276232,45.18106505,41.43,3.0,245.0,55.1,8.341399,2.3175871,4.0414124,-0.0070732236,150.0,4990.5,39.607845306396484,7.583976745605469,19.513198852539063,94.11764526367188
Fri Mar 29 19:20:14 GMT+01:00 2019,29-Mar-2019 19:20:08.091,7.82805774,45.18128326,41.54,3.0,245.0,54.9,8.465898,1.9728222,4.060566,-0.0029821992,150.0,5017.0,40.0,7.602039337158203,19.53394889831543,96.07843017578125
Fri Mar 29 19:20:15 GMT+01:00 2019,29-Mar-2019 19:20:09.091,7.82849226,45.18150079,41.69,3.0,244.0,54.9,7.9391727,2.0590134,3.86903,-0.05657661,150.0,5009.0,32.94117736816406,9.341493606567383,19.578073501586914,76.47058868408203
Fri Mar 29 19:20:16 GMT+01:00 2019,29-Mar-2019 19:20:10.091,7.8289349,45.18171609,41.7,3.0,244.0,55.2,8.590396,2.681506,4.6926355,0.05357665,150.0,5002.5,32.94117736816406,9.353631973266602,19.623865127563477,75.686279296875
Fri Mar 29 19:20:17 GMT+01:00 2019,29-Mar-2019 19:20:11.091,7.82937828,45.18193175,41.75,3.0,244.0,55.0,8.743625,2.7102363,4.213795,0.046249926,150.0,5012.5,35.29411697387695,8.699060440063477,19.66790771484375,83.52941131591797
Fri Mar 29 19:20:18 GMT+01:00 2019,29-Mar-2019 19:20:12.091,7.82981964,45.18215476,41.83,3.0,243.0,54.3,8.226477,2.4420857,4.223372,-0.0060473084,151.0,5027.0,35.686275482177734,8.313497543334961,19.71392059326172,87.8431396484375
Fri Mar 29 19:20:19 GMT+01:00 2019,29-Mar-2019 19:20:13.091,7.8302517,45.1823771,41.98,3.0,242.0,53.9,8.2169,2.1068976,3.9264908,-0.028156519,152.0,5051.0,37.64706039428711,8.069272994995117,19.761232376098633,90.19608306884766
Fri Mar 29 19:20:20 GMT+01:00 2019,29-Mar-2019 19:20:14.091,7.83068163,45.18260426,42.13,3.0,241.0,53.8,8.303091,1.7046716,4.2425256,-0.014769018,152.0,5069.5,35.686275482177734,8.623644828796387,19.805988311767578,86.2745132446289
Fri Mar 29 19:20:21 GMT+01:00 2019,29-Mar-2019 19:20:15.091,7.83111347,45.18283431,42.29,3.0,240.0,54.0,8.791509,2.1930888,4.5872903,0.054265916,152.0,5088.0,35.29411697387695,8.576111793518066,19.82659339904785,84.31372833251953
Fri Mar 29 19:20:22 GMT+01:00 2019,29-Mar-2019 19:20:16.091,7.83156055,45.18305532,42.41,3.0,239.0,54.4,8.973468,1.8579005,4.5394063,0.061455786,153.0,5096.0,31.372549057006836,10.440401077270508,19.87317657470703,72.54901885986328
Fri Mar 29 19:20:23 GMT+01:00 2019,29-Mar-2019 19:20:17.091,7.83199478,45.18327707,42.44,3.0,238.0,54.7,6.9048777,1.6663644,3.8019924,-0.15973318,152.0,5086.5,30.58823585510254,11.59414291381836,19.922691345214844,61.56863021850586
Fri Mar 29 19:20:24 GMT+01:00 2019,29-Mar-2019 19:20:18.090,7.83243198,45.18349739,42.34,3.0,238.0,54.9,7.3166804,1.7717092,3.7732618,-0.122608244,152.0,5069.0,31.372549057006836,10.787266731262207,19.96677017211914,65.09803771972656
Fri Mar 29 19:20:25 GMT+01:00 2019,29-Mar-2019 19:20:19.091,7.83287223,45.18371032,42.2,3.0,237.0,55.1,11.032481,3.3518825,5.4204726,0.31777352,152.0,5054.5,32.156864166259766,9.689962387084961,20.012876510620117,75.29412078857422
Fri Mar 29 19:20:26 GMT+01:00 2019,29-Mar-2019 19:20:20.091,7.83331953,45.18393377,42.15,3.0,236.0,55.1,8.1402855,2.3942018,4.3287168,-0.010005951,151.0,5060.5,34.509803771972656,8.817055702209473,20.05656623840332,81.5686264038086
Fri Mar 29 19:20:27 GMT+01:00 2019,29-Mar-2019 19:20:21.091,7.83376495,45.18414795,42.13,3.0,236.0,55.1,9.682152,2.3750482,4.8745947,0.15020722,151.0,5044.0,34.509803771972656,8.830138206481934,20.102203369140625,81.5686264038086
Fri Mar 29 19:20:28 GMT+01:00 2019,29-Mar-2019 19:20:22.090,7.83419512,45.18436684,42.03,3.0,236.0,54.9,8.858546,2.432509,4.31914,0.053775966,151.0,5038.5,34.509803771972656,8.748120307922363,20.12271499633789,82.35294342041016
Fri Mar 29 19:20:29 GMT+01:00 2019,29-Mar-2019 19:20:23.090,7.83463095,45.18458476,41.99,3.0,236.0,55.0,9.548077,2.1260512,4.510676,0.11704463,151.0,5036.0,34.509803771972656,8.862576484680176,20.172168731689453,81.96078491210938
Fri Mar 29 19:20:30 GMT+01:00 2019,29-Mar-2019 19:20:24.091,7.83506638,45.184798,41.98,3.0,236.0,55.3,9.3661175,2.2409728,4.855441,0.11841291,151.0,5034.0,34.509803771972656,8.742039680480957,20.216588973999023,81.96078491210938
Fri Mar 29 19:20:31 GMT+01:00 2019,29-Mar-2019 19:20:25.091,7.83550764,45.18500685,41.92,3.0,236.0,55.9,8.178593,2.0015526,3.9935284,-0.031050503,151.0,5026.5,34.90196228027344,8.744644165039063,20.262601852416992,81.96078491210938
Fri Mar 29 19:20:32 GMT+01:00 2019,29-Mar-2019 19:20:26.091,7.83594877,45.18522222,41.87,3.0,236.0,56.1,8.293514,2.9783869,4.414908,0.02370888,150.0,5011.5,34.90196228027344,8.716167449951172,20.306293487548828,82.35294342041016
Fri Mar 29 19:20:33 GMT+01:00 2019,29-Mar-2019 19:20:27.091,7.83638602,45.185433,41.78,3.0,236.0,55.7,7.929596,3.2561142,4.2425256,-0.0060248375,150.0,5005.5,34.90196228027344,8.72834587097168,20.351669311523438,82.35294342041016
Fri Mar 29 19:20:34 GMT+01:00 2019,29-Mar-2019 19:20:28.091,7.83681473,45.18565603,41.65,3.0,236.0,54.9,8.111555,2.5953147,4.1946416,-0.013255179,150.0,4987.5,33.72549057006836,9.001164436340332,20.374919891357422,79.21569061279297
Fri Mar 29 19:20:35 GMT+01:00 2019,29-Mar-2019 19:20:29.090,7.83724036,45.18587762,41.58,3.0,236.0,54.3,8.676587,2.4420857,4.5394063,0.047769845,149.0,4975.5,33.72549057006836,9.104430198669434,20.420475006103516,78.03921508789063
Fri Mar 29 19:20:36 GMT+01:00 2019,29-Mar-2019 19:20:30.090,7.83766488,45.18609407,41.51,3.0,236.0,54.1,8.504205,2.7964275,4.55856,0.04305631,149.0,4985.0,33.72549057006836,9.084345817565918,20.46393394470215,77.64705657958984
Fri Mar 29 19:20:37 GMT+01:00 2019,29-Mar-2019 19:20:31.091,7.83809099,45.18631564,41.5,3.0,236.0,53.9,7.699753,2.2888567,4.156334,-0.059048474,149.0,4975.0,34.90196228027344,8.97619915008545,20.508880615234375,81.5686264038086
Fri Mar 29 19:20:38 GMT+01:00 2019,29-Mar-2019 19:20:32.091,7.8385116,45.18653079,41.5,3.0,236.0,53.5,8.446744,2.3463178,4.0414124,0.0030238628,150.0,4992.5,36.86274719238281,8.063164710998535,20.552457809448242,89.01960754394531
Fri Mar 29 19:20:39 GMT+01:00 2019,29-Mar-2019 19:20:33.091,7.83894131,45.18675724,41.59,3.0,235.0,53.4,8.743625,2.2122424,4.367024,0.04048544,150.0,5003.0,37.64706039428711,7.976556301116943,20.597415924072266,90.5882339477539
Fri Mar 29 19:20:40 GMT+01:00 2019,29-Mar-2019 19:20:34.091,7.83936258,45.18698041,41.51,3.0,235.0,53.4,9.998186,2.777274,4.76925,0.18314642,151.0,5024.0,37.64706039428711,7.958261489868164,20.641942977905273,90.5882339477539
Fri Mar 29 19:20:41 GMT+01:00 2019,29-Mar-2019 19:20:35.091,7.8397884,45.18720443,41.9,3.0,235.0,53.1,8.0924015,1.9249382,3.8594532,-0.04624611,151.0,5048.5,37.64706039428711,7.950350284576416,20.667152404785156,90.98039245605469
Fri Mar 29 19:20:42 GMT+01:00 2019,29-Mar-2019 19:20:36.091,7.84021863,45.18742978,42.05,3.0,235.0,53.4,10.247183,2.2697031,4.865018,0.19823164,151.0,5054.5,37.25490188598633,7.930665016174316,20.71194839477539,91.37255096435547
Fri Mar 29 19:20:43 GMT+01:00 2019,29-Mar-2019 19:20:37.091,7.84065695,45.18765855,42.15,3.0,235.0,53.7,7.9487495,2.3654714,4.453215,-0.021443903,151.0,5046.5,30.980392456054688,10.757705688476563,20.75704002380371,69.01960754394531
Fri Mar 29 19:20:44 GMT+01:00 2019,29-Mar-2019 19:20:38.091,7.84108178,45.18788334,41.99,3.0,235.0,53.5,8.274361,1.934515,4.4244847,-0.0044079423,150.0,5019.0,30.19607925415039,10.913966178894043,20.800867080688477,63.52941131591797
Fri Mar 29 19:20:45 GMT+01:00 2019,29-Mar-2019 19:20:39.091,7.84151006,45.18810513,41.73,3.0,235.0,53.4,8.063671,2.1739352,3.916914,-0.04068625,150.0,4996.5,34.11764907836914,8.063316345214844,20.846742630004883,91.76470947265625
Fri Mar 29 19:20:46 GMT+01:00 2019,29-Mar-2019 19:20:40.091,7.84193192,45.18832891,41.61,3.0,236.0,53.2,8.963891,2.0590134,4.213795,0.050260603,150.0,5000.0,40.7843132019043,7.321861743927002,20.889202117919922,99.60784149169922
Fri Mar 29 19:20:47 GMT+01:00 2019,29-Mar-2019 19:20:41.091,7.84235353,45.18855466,41.68,3.0,236.0,53.1,9.404425,2.0590134,4.6926355,0.11074048,149.0,4974.5,23.52941131591797,18.636568069458008,20.933860778808594,35.29411697387695
Fri Mar 29 19:20:48 GMT+01:00 2019,29-Mar-2019 19:20:42.091,7.84277585,45.18877298,41.46,3.0,237.0,53.9,9.050082,2.1068976,4.817134,0.0859223,148.0,4966.5,37.64706039428711,10.610712051391602,20.975139617919922,89.4117660522461
Fri Mar 29 19:20:49 GMT+01:00 2019,29-Mar-2019 19:20:43.091,7.84320353,45.18898909,41.27,3.0,237.0,54.6,7.9870567,1.6759412,3.5338416,-0.07445061,148.0,4950.5,39.2156867980957,7.562488079071045,20.999847412109375,91.37255096435547
Fri Mar 29 19:20:50 GMT+01:00 2019,29-Mar-2019 19:20:44.091,7.84363221,45.18920266,41.28,3.0,237.0,54.8,10.390836,2.9975405,4.7022123,0.22110027,149.0,4968.5,43.52941131591797,7.206344127655029,21.043947219848633,99.60784149169922
Fri Mar 29 19:20:51 GMT+01:00 2019,29-Mar-2019 19:20:45.091,7.84406899,45.18941484,41.38,3.0,237.0,55.1,9.385271,2.815581,4.5394063,0.11980897,149.0,4981.5,43.52941131591797,7.1651082038879395,21.087364196777344,99.60784149169922
Fri Mar 29 19:20:52 GMT+01:00 2019,29-Mar-2019 19:20:46.091,7.84449762,45.18963105,41.51,3.0,237.0,55.3,8.1881695,1.9728222,3.9073372,-0.0345487,150.0,4997.0,41.960784912109375,7.359775543212891,21.132366180419922,98.03921508789063
Fri Mar 29 19:20:53 GMT+01:00 2019,29-Mar-2019 19:20:47.091,7.84493586,45.18983946,41.65,3.0,238.0,55.5,8.916007,2.1164744,4.10845,0.042711437,150.0,5017.0,41.960784912109375,7.308692932128906,21.178157806396484,98.82353210449219
Fri Mar 29 19:20:54 GMT+01:00 2019,29-Mar-2019 19:20:48.091,7.84537925,45.19004923,41.82,3.0,237.0,55.6,8.389283,2.327164,4.0892963,-5.0735474E-4,151.0,5034.0,39.607845306396484,7.678234577178955,21.201025009155273,99.21569061279297
Fri Mar 29 19:20:55 GMT+01:00 2019,29-Mar-2019 19:20:49.090,7.84582847,45.19026223,41.96,3.0,237.0,55.9,8.6574335,2.5570073,4.663905,0.054757297,151.0,5031.0,32.94117736816406,9.50050163269043,21.246746063232422,76.07843017578125
Fri Mar 29 19:20:56 GMT+01:00 2019,29-Mar-2019 19:20:50.090,7.84626462,45.19047504,41.94,3.0,236.0,55.9,8.379706,2.1164744,4.3766007,0.006543815,150.0,5033.5,32.94117736816406,9.030424118041992,21.290637969970703,75.686279296875
Fri Mar 29 19:20:57 GMT+01:00 2019,29-Mar-2019 19:20:51.091,7.84670409,45.19068753,41.96,3.0,236.0,55.9,8.0924015,1.7429788,4.0797195,-0.04025513,151.0,5027.5,34.11764907836914,8.785688400268555,21.336122512817383,80.39215850830078
Fri Mar 29 19:20:58 GMT+01:00 2019,29-Mar-2019 19:20:52.091,7.84714553,45.19089797,41.94,3.0,236.0,56.2,8.963891,2.4133554,4.4819455,0.06980699,151.0,5031.0,34.509803771972656,8.850418090820313,21.38612174987793,79.60784149169922
Fri Mar 29 19:20:59 GMT+01:00 2019,29-Mar-2019 19:20:53.091,7.8476012,45.19110416,41.95,3.0,235.0,56.6,8.341399,1.9919758,4.4340615,0.0031405687,151.0,5030.0,32.156864166259766,9.799640655517578,21.429786682128906,72.1568603515625
Fri Mar 29 19:21:00 GMT+01:00 2019,29-Mar-2019 19:20:54.091,7.84805133,45.19130951,41.94,3.0,235.0,56.7,6.9144545,2.0111294,3.6104562,-0.1598568,150.0,5020.5,31.372549057006836,10.06078815460205,21.47426986694336,69.80392456054688
Fri Mar 29 19:21:01 GMT+01:00 2019,29-Mar-2019 19:20:55.091,7.84849692,45.19151386,41.89,3.0,235.0,56.8,8.724471,2.2888567,4.6926355,0.0554325,150.0,5014.0,32.54901885986328,9.466744422912598,21.518518447875977,72.94117736816406
Fri Mar 29 19:21:02 GMT+01:00 2019,29-Mar-2019 19:20:56.091,7.84893742,45.1917226,41.81,3.0,235.0,56.6,10.515334,2.6527755,5.133168,0.24206692,150.0,5023.0,34.509803771972656,8.694722175598145,21.53856086730957,80.78431701660156
Fri Mar 29 19:21:03 GMT+01:00 2019,29-Mar-2019 19:20:57.091,7.84938877,45.19192947,41.95,3.0,235.0,57.1,10.553641,2.087744,5.1906295,0.2366249,151.0,5031.5,36.07843017578125,8.507402420043945,21.58285903930664,85.88235473632813
Fri Mar 29 19:21:04 GMT+01:00 2019,29-Mar-2019 19:20:58.091,7.8498401,45.19213111,42.03,3.0,236.0,57.5,7.2783732,1.8962077,3.715801,-0.125839,151.0,5026.0,35.29411697387695,8.497246742248535,21.62480354309082,83.92156982421875
Fri Mar 29 19:21:05 GMT+01:00 2019,29-Mar-2019 19:20:59.091,7.85028842,45.19233434,41.88,3.0,236.0,57.2,8.025364,2.2122424,4.0701427,-0.03641081,151.0,5026.0,34.509803771972656,8.730048179626465,21.668804168701172,81.96078491210938
Fri Mar 29 19:21:06 GMT+01:00 2019,29-Mar-2019 19:21:00.092,7.85073166,45.19253561,41.87,3.0,236.0,57.3,8.025364,2.2122424,4.060566,-0.036839187,151.0,5031.0,34.90196228027344,8.603514671325684,21.71162986755371,82.35294342041016
Fri Mar 29 19:21:07 GMT+01:00 2019,29-Mar-2019 19:21:01.091,7.85118316,45.1927422,42.16,3.0,235.0,57.0,8.532935,2.27928,4.156334,0.014026403,151.0,5024.5,35.29411697387695,8.450220108032227,21.759790420532227,83.52941131591797
Fri Mar 29 19:21:08 GMT+01:00 2019,29-Mar-2019 19:21:02.091,7.85163379,45.19294614,41.85,3.0,235.0,57.0,8.628703,2.2505496,4.5298295,0.038565934,150.0,5018.0,35.29411697387695,8.451062202453613,21.803897857666016,68.23529815673828
Fri Mar 29 19:21:09 GMT+01:00 2019,29-Mar-2019 19:21:03.090,7.85208614,45.19315132,41.78,3.0,235.0,56.9,9.624691,2.0685902,4.999093,0.14448875,149.0,4983.0,32.54901885986328,9.789251327514648,21.84511947631836,73.72549438476563
Fri Mar 29 19:21:10 GMT+01:00 2019,29-Mar-2019 19:21:04.091,7.85252675,45.19335739,41.51,9.0,235.0,57.2,7.2592196,2.2601264,3.7541082,-0.11665189,149.0,4966.0,32.54901885986328,9.483028411865234,21.88853645324707,72.1568603515625
Fri Mar 29 19:21:11 GMT+01:00 2019,29-Mar-2019 19:21:05.091,7.85297122,45.19355442,41.32,9.0,236.0,57.7,8.580819,2.633622,4.357447,0.03609103,148.0,4942.0,32.54901885986328,9.606517791748047,21.93049430847168,72.54901885986328
Fri Mar 29 19:21:12 GMT+01:00 2019,29-Mar-2019 19:21:06.091,7.85341305,45.1937552,41.21,9.0,236.0,57.2,8.360553,1.9440918,4.357447,2.7430058E-4,147.0,4920.5,29.803922653198242,11.154876708984375,21.974361419677734,63.52941131591797
Fri Mar 29 19:21:13 GMT+01:00 2019,29-Mar-2019 19:21:07.091,7.85384859,45.19395642,41.01,9.0,237.0,56.9,9.193734,2.27928,4.654328,0.0948202,147.0,4908.5,33.72549057006836,8.818605422973633,22.017112731933594,75.686279296875
Fri Mar 29 19:21:14 GMT+01:00 2019,29-Mar-2019 19:21:08.091,7.85428682,45.19415739,40.88,9.0,237.0,57.0,8.8777,2.1452048,4.309563,0.048449576,147.0,4909.0,34.90196228027344,8.470172882080078,22.039979934692383,81.5686264038086
Fri Mar 29 19:21:15 GMT+01:00 2019,29-Mar-2019 19:21:09.091,7.85472161,45.19435177,40.89,9.0,237.0,57.2,8.379706,2.27928,4.280833,0.0059467554,147.0,4910.0,35.29411697387695,8.359575271606445,22.080812454223633,81.96078491210938
Fri Mar 29 19:21:16 GMT+01:00 2019,29-Mar-2019 19:21:10.092,7.85516838,45.19455087,40.89,9.0,237.0,57.4,7.632715,2.3463178,3.9743748,-0.071764946,147.0,4902.5,34.90196228027344,8.575899124145508,22.123645782470703,81.5686264038086
Fri Mar 29 19:21:17 GMT+01:00 2019,29-Mar-2019 19:21:11.091,7.85560413,45.19474889,40.89,9.0,237.0,57.2,8.743625,2.0685902,4.3766007,0.037779987,147.0,4911.5,34.11764907836914,8.68630599975586,22.164764404296875,79.21569061279297
Fri Mar 29 19:21:18 GMT+01:00 2019,29-Mar-2019 19:21:12.091,7.85604365,45.19494999,40.93,9.0,238.0,57.0,8.619126,2.0494366,4.501099,0.0319739,147.0,4908.5,31.372549057006836,10.952810287475586,22.207273483276367,70.98039245605469
Fri Mar 29 19:21:19 GMT+01:00 2019,29-Mar-2019 19:21:13.091,7.85647532,45.19515163,40.88,9.0,237.0,57.0,7.8912888,1.6950948,4.1180267,-0.057338297,146.0,4883.5,26.27450942993164,14.09269905090332,22.248157501220703,45.09804153442383
Fri Mar 29 19:21:20 GMT+01:00 2019,29-Mar-2019 19:21:14.090,7.85691135,45.19534792,40.6,9.0,237.0,57.3,8.034941,1.982399,5.439626,0.028533041,144.0,4829.0,19.215686798095703,30.121112823486328,22.289670944213867,16.47058868408203
Fri Mar 29 19:21:21 GMT+01:00 2019,29-Mar-2019 19:21:15.090,7.85733409,45.19553922,40.28,9.0,237.0,57.8,7.785944,2.087744,4.7884035,-0.025245905,140.0,4692.0,18.823530197143555,31.646453857421875,22.32910919189453,15.686274528503418
Fri Mar 29 19:21:22 GMT+01:00 2019,29-Mar-2019 19:21:16.090,7.85774909,45.19572545,39.09,9.0,237.0,57.9,7.1347213,1.6759412,4.453215,-0.10681158,138.0,4610.0,18.823530197143555,31.748584747314453,22.370336532592773,14.901961326599121
Fri Mar 29 19:21:23 GMT+01:00 2019,29-Mar-2019 19:21:17.091,7.85815664,45.19589892,38.32,9.0,238.0,58.1,8.762778,2.3750482,5.161899,0.083604515,135.0,4528.5,18.823530197143555,31.86476707458496,22.411685943603516,14.901961326599121
Fri Mar 29 19:21:24 GMT+01:00 2019,29-Mar-2019 19:21:18.091,7.85856446,45.19608408,37.8,9.0,237.0,58.3,8.686164,1.9057846,4.8745947,0.052757323,133.0,4460.5,18.431373596191406,31.957687377929688,22.451597213745117,14.901961326599121
Fri Mar 29 19:21:25 GMT+01:00 2019,29-Mar-2019 19:21:19.091,7.85896423,45.19625915,37.23,9.0,237.0,58.3,7.9966335,1.5993267,4.4723687,-0.032899737,133.0,4406.0,19.215686798095703,27.857168197631836,22.47224998474121,16.47058868408203
Fri Mar 29 19:21:26 GMT+01:00 2019,29-Mar-2019 19:21:20.091,7.85936331,45.19642889,36.82,9.0,237.0,58.7,9.414001,2.5091233,4.3382936,0.106144845,132.0,4400.0,29.019607543945313,10.65841293334961,22.526887893676758,50.58823776245117
Fri Mar 29 19:21:27 GMT+01:00 2019,29-Mar-2019 19:21:21.091,7.8597679,45.19660163,36.67,9.0,237.0,59.1,8.7053175,2.3463178,4.1371803,0.03020078,132.0,4404.5,31.372549057006836,9.273446083068848,22.548118591308594,63.92156982421875
Fri Mar 29 19:21:28 GMT+01:00 2019,29-Mar-2019 19:21:22.091,7.86017342,45.19676596,36.83,9.0,237.0,59.4,8.274361,2.336741,4.0892963,-0.010468841,133.0,4428.5,31.372549057006836,9.031285285949707,22.58727264404297,64.70588684082031
Fri Mar 29 19:21:29 GMT+01:00 2019,29-Mar-2019 19:21:23.091,7.86058012,45.19693782,36.99,9.0,238.0,59.5,8.676587,1.5610195,4.10845,0.010459423,133.0,4440.5,33.33333206176758,8.7670259475708,22.62672996520996,70.5882339477539
Fri Mar 29 19:21:30 GMT+01:00 2019,29-Mar-2019 19:21:24.091,7.86098006,45.19711034,37.02,9.0,237.0,59.6,8.360553,2.0973208,3.86903,-0.017888844,134.0,4465.0,34.509803771972656,8.338382720947266,22.66606903076172,74.50980377197266
Fri Mar 29 19:21:31 GMT+01:00 2019,29-Mar-2019 19:21:25.091,7.86138707,45.19728077,37.22,9.0,237.0,59.8,7.9391727,1.6663644,3.8115692,-0.06734091,134.0,4486.0,35.29411697387695,8.07923698425293,22.702919006347656,77.64705657958984
Fri Mar 29 19:21:32 GMT+01:00 2019,29-Mar-2019 19:21:26.091,7.86180123,45.1974503,37.44,9.0,236.0,60.1,8.858546,2.087744,4.213795,0.041363418,135.0,4521.0,35.686275482177734,7.985868453979492,22.743261337280273,77.64705657958984
Fri Mar 29 19:21:33 GMT+01:00 2019,29-Mar-2019 19:21:27.090,7.86221061,45.19762304,37.6,9.0,235.0,60.2,6.339846,1.6950948,2.825158,-0.25267953,137.0,4555.0,39.607845306396484,7.166146278381348,22.786216735839844,85.49019622802734
Fri Mar 29 19:21:34 GMT+01:00 2019,29-Mar-2019 19:21:28.090,7.86262542,45.19779218,37.95,9.0,235.0,60.2,7.2209125,1.9440918,3.1986535,-0.15190566,138.0,4608.5,69.01960754394531,6.536043643951416,22.82398796081543,99.60784149169922
Fri Mar 29 19:21:35 GMT+01:00 2019,29-Mar-2019 19:21:29.090,7.86304459,45.19795868,38.38,9.0,235.0,60.3,8.8777,3.2944214,4.232949,0.07631904,140.0,4668.5,68.23529815673828,6.566067695617676,22.864124298095703,99.60784149169922
Fri Mar 29 19:21:36 GMT+01:00 2019,29-Mar-2019 19:21:30.090,7.86346976,45.19813123,38.81,9.0,234.0,60.1,9.414001,3.1411927,4.4340615,0.12702721,140.0,4704.0,67.05882263183594,6.560337066650391,22.88201332092285,99.60784149169922
Fri Mar 29 19:21:37 GMT+01:00 2019,29-Mar-2019 19:21:31.090,7.86389633,45.19830431,39.22,9.0,235.0,59.8,8.552089,2.3654714,3.8498764,0.0049729347,142.0,4761.5,49.80392074584961,6.785979270935059,22.9223690032959,99.60784149169922
Fri Mar 29 19:21:38 GMT+01:00 2019,29-Mar-2019 19:21:32.090,7.86432823,45.19848478,39.62,9.0,234.0,59.5,8.2169,2.4995465,4.1180267,-0.0100643635,143.0,4800.0,43.52941131591797,7.154262065887451,22.964712142944336,96.47058868408203
Fri Mar 29 19:21:39 GMT+01:00 2019,29-Mar-2019 19:21:33.091,7.86476147,45.19866624,39.87,9.0,234.0,59.5,9.050082,2.681506,4.3382936,0.07794255,144.0,4830.5,39.2156867980957,7.640782833099365,23.003402709960938,90.5882339477539
Fri Mar 29 19:21:40 GMT+01:00 2019,29-Mar-2019 19:21:34.091,7.86519363,45.198853,40.11,9.0,233.0,59.2,9.279925,2.7389667,4.606444,0.11138147,145.0,4854.5,38.82352828979492,7.657278060913086,23.04469108581543,90.19608306884766
Fri Mar 29 19:21:41 GMT+01:00 2019,29-Mar-2019 19:21:35.091,7.86564172,45.19903936,40.43,9.0,232.0,58.9,8.331821,2.3654714,4.012682,-0.007963657,146.0,4868.5,37.64706039428711,7.853399276733398,23.08991813659668,88.23529815673828
Fri Mar 29 19:21:42 GMT+01:00 2019,29-Mar-2019 19:21:36.091,7.86608637,45.19922733,40.61,9.0,232.0,58.7,9.021352,2.6623523,4.4915223,0.08152515,146.0,4883.5,32.94117736816406,8.807936668395996,23.127593994140625,72.54901885986328
Fri Mar 29 19:21:43 GMT+01:00 2019,29-Mar-2019 19:21:37.090,7.86652404,45.19942085,40.67,9.0,232.0,58.3,8.839393,1.9057846,4.4340615,0.04561931,146.0,4881.5,34.90196228027344,8.347780227661133,23.172285079956055,79.60784149169922
Fri Mar 29 19:21:44 GMT+01:00 2019,29-Mar-2019 19:21:38.091,7.86696286,45.19961597,40.66,9.0,231.0,58.1,7.9487495,2.336741,3.964798,-0.044719577,146.0,4883.5,36.07843017578125,8.235992431640625,23.21276092529297,84.31372833251953
Fri Mar 29 19:21:45 GMT+01:00 2019,29-Mar-2019 19:21:39.091,7.8674042,45.19981003,40.75,9.0,231.0,58.4,10.888829,2.9879637,5.353435,0.29281765,147.0,4903.0,38.039215087890625,7.97245979309082,23.256301879882813,89.80392456054688
Fri Mar 29 19:21:46 GMT+01:00 2019,29-Mar-2019 19:21:40.091,7.86784928,45.2000066,40.81,9.0,230.0,58.3,9.308656,2.96881,4.76925,0.12730497,147.0,4910.0,38.431373596191406,7.75263786315918,23.296236038208008,90.5882339477539
Fri Mar 29 19:21:47 GMT+01:00 2019,29-Mar-2019 19:21:41.090,7.86829589,45.2001954,40.86,10.0,230.0,58.4,8.8777,2.825158,4.462792,0.07202035,147.0,4925.5,37.25490188598633,7.827603340148926,23.338171005249023,89.01960754394531
Fri Mar 29 19:21:48 GMT+01:00 2019,29-Mar-2019 19:21:42.091,7.86874262,45.20039478,41.03,9.0,230.0,58.2,9.557653,2.566584,4.8267107,0.1413849,148.0,4923.5,33.72549057006836,8.614952087402344,23.379955291748047,78.4313735961914
Fri Mar 29 19:21:49 GMT+01:00 2019,29-Mar-2019 19:21:43.091,7.86918886,45.20058375,40.96,9.0,231.0,58.2,8.456321,2.0398598,4.156334,0.0017547607,147.0,4908.0,31.764705657958984,10.062015533447266,23.42195701599121,65.88235473632813
Fri Mar 29 19:21:50 GMT+01:00 2019,29-Mar-2019 19:21:44.091,7.86963307,45.2007792,40.88,9.0,231.0,58.2,8.868123,2.4420857,4.5777135,0.06633717,146.0,4887.5,32.156864166259766,9.367867469787598,23.463531494140625,73.33333587646484
