GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Engine RPM(rpm),Timing Advance(°),Trip Distance(km),Kilometers Per Litre(Long Term Average)(kpl)
-,22-Mar-2019 23:12:13.275,-,-,-,-,-,-,0.78529817,8.274361,4.3478703,-0.024825752,41.0,5.95427942276001,1709.5,11.0,10.074080467224121,2.9199352264404297
-,22-Mar-2019 23:12:13.375,-,-,-,-,-,-,1.091756,7.1059904,7.929596,0.1100834,41.0,5.95427942276001,1759.5,11.0,10.074080467224121,2.9199352264404297
-,22-Mar-2019 23:12:13.475,-,-,-,-,-,-,-0.095768064,6.8761473,5.1140146,-0.1074087,42.0,5.95427942276001,1759.5,11.0,10.078910827636719,2.9199352264404297
-,22-Mar-2019 23:12:13.574,-,-,-,-,-,-,-0.30645782,6.7229185,2.777274,-0.23885536,42.0,5.95427942276001,1759.5,12.0,10.078910827636719,2.9199352264404297
-,22-Mar-2019 23:12:13.675,-,-,-,-,-,-,2.4708161,7.833828,6.531382,0.08876699,42.0,6.370638370513916,1759.5,12.0,10.078910827636719,2.9510226249694824
-,22-Mar-2019 23:12:13.775,-,-,-,-,-,-,-0.05746084,6.7803793,5.1906295,-0.110532105,43.0,6.370638370513916,1799.5,12.0,10.083043098449707,2.9510226249694824
-,22-Mar-2019 23:12:13.875,-,-,-,-,-,-,2.7389667,8.42759,9.461885,0.34046215,43.0,6.370638370513916,1799.5,12.0,10.083043098449707,2.9510226249694824
-,22-Mar-2019 23:12:13.974,-,-,-,-,-,-,0.4213795,7.1634517,5.592855,-0.053584516,43.0,6.370638370513916,1799.5,12.5,10.083043098449707,2.9510226249694824
-,22-Mar-2019 23:12:14.075,-,-,-,-,-,-,0.93852705,7.201759,6.301539,-8.3887577E-4,43.0,7.085932731628418,1838.5,12.5,10.083043098449707,2.9510226249694824
-,22-Mar-2019 23:12:14.175,-,-,-,-,-,-,1.3215994,7.0102224,6.5696893,0.007580161,44.0,7.085932731628418,1838.5,12.5,10.08775520324707,2.9510226249694824
-,22-Mar-2019 23:12:14.275,-,-,-,-,-,-,1.7046716,7.565677,8.197746,0.16934401,44.0,7.085932731628418,1838.5,12.5,10.08775520324707,2.9510226249694824
-,22-Mar-2019 23:12:14.374,-,-,-,-,-,-,-0.1340753,6.090849,5.3438582,-0.15491414,44.0,7.8611955642700195,1838.5,14.0,10.08775520324707,2.994863510131836
-,22-Mar-2019 23:12:14.474,-,-,-,-,-,-,2.1643584,7.5465236,8.00621,0.16202861,44.0,7.8611955642700195,1869.0,14.0,10.08775520324707,2.994863510131836
-,22-Mar-2019 23:12:14.575,-,-,-,-,-,-,0.17238252,6.646304,5.0757074,-0.12834346,45.0,7.8611955642700195,1869.0,14.0,10.092082023620605,2.994863510131836
-,22-Mar-2019 23:12:14.675,-,-,-,-,-,-,0.6895301,6.8761473,6.1100025,-0.040697396,45.0,7.8611955642700195,1869.0,14.0,10.092082023620605,2.994863510131836
-,22-Mar-2019 23:12:14.775,-,-,-,-,-,-,1.340753,7.699753,6.6079965,0.062294185,45.0,7.8611955642700195,1869.0,15.5,10.092082023620605,2.994863510131836
-,22-Mar-2019 23:12:14.875,-,-,-,-,-,-,0.9576807,6.1100025,7.3166804,-0.0044099092,45.0,8.71292781829834,1900.0,15.5,10.092082023620605,2.994863510131836
-,22-Mar-2019 23:12:14.975,-,-,-,-,-,-,-0.1340753,6.5696893,6.2249246,-0.058325708,45.0,8.71292781829834,1900.0,15.5,10.097319602966309,2.994863510131836
-,22-Mar-2019 23:12:15.074,-,-,-,-,-,-,1.3215994,6.588843,6.2249246,-0.047239125,45.0,8.71292781829834,1900.0,15.5,10.097319602966309,2.994863510131836
-,22-Mar-2019 23:12:15.175,-,-,-,-,-,-,0.019153614,6.6654577,6.0142345,-0.065838575,45.0,8.570769309997559,1900.0,15.5,10.097319602966309,3.044207811355591
-,22-Mar-2019 23:12:15.275,-,-,-,-,-,-,1.8962077,6.8569937,7.489063,0.07196325,45.0,8.570769309997559,1910.0,15.5,10.097319602966309,3.044207811355591
-,22-Mar-2019 23:12:15.375,-,-,-,-,-,-,0.61291564,6.1100025,6.301539,-0.084088326,46.0,8.570769309997559,1910.0,15.5,10.102653503417969,3.044207811355591
-,22-Mar-2019 23:12:15.475,-,-,-,-,-,-,1.6089035,7.6614456,7.0102224,0.09020752,46.0,8.570769309997559,1910.0,15.5,10.102653503417969,3.044207811355591
-,22-Mar-2019 23:12:15.574,-,-,-,-,-,-,2.030283,7.3166804,10.055647,0.30345172,46.0,8.715360641479492,1910.0,15.5,10.102653503417969,3.044207811355591
-,22-Mar-2019 23:12:15.675,-,-,-,-,-,-,5.401319,8.734048,9.787497,0.4651125,46.0,8.715360641479492,1925.5,15.5,10.102653503417969,3.044207811355591
-,22-Mar-2019 23:12:15.774,-,-,-,-,-,-,-1.5514427,5.5737014,4.4819455,-0.234972,46.0,8.715360641479492,1925.5,15.5,10.107087135314941,3.044207811355591
-,22-Mar-2019 23:12:15.875,-,-,-,-,-,-,1.3215994,6.244078,8.848969,0.1311832,46.0,8.715360641479492,1925.5,16.5,10.107087135314941,3.044207811355591
-,22-Mar-2019 23:12:15.975,-,-,-,-,-,-,-0.80445176,6.3589997,4.1946416,-0.20014125,46.0,8.948543548583984,1954.5,16.5,10.107087135314941,3.0960001945495605
-,22-Mar-2019 23:12:16.075,-,-,-,-,-,-,0.24899697,6.033388,6.7229185,-0.059830844,47.0,8.948543548583984,1954.5,16.5,10.111607551574707,3.0960001945495605
-,22-Mar-2019 23:12:16.175,-,-,-,-,-,-,0.78529817,6.7612257,6.6079965,-0.013961554,47.0,8.948543548583984,1954.5,16.5,10.111607551574707,3.0960001945495605
-,22-Mar-2019 23:12:16.275,-,-,-,-,-,-,2.087744,7.4507556,7.73806,0.13449782,47.0,8.948543548583984,1954.5,17.0,10.111607551574707,3.0960001945495605
-,22-Mar-2019 23:12:16.375,-,-,-,-,-,-,2.0685902,6.83784,8.0445175,0.115706265,47.0,9.655784606933594,1954.5,17.0,10.111607551574707,3.0960001945495605
-,22-Mar-2019 23:12:16.474,-,-,-,-,-,-,2.2026656,7.029376,8.523358,0.16736895,47.0,9.655784606933594,1973.0,17.0,10.117091178894043,3.0960001945495605
-,22-Mar-2019 23:12:16.575,-,-,-,-,-,-,1.9536686,6.531382,6.7229185,-0.0049936175,47.0,9.655784606933594,1973.0,17.0,10.117091178894043,3.0960001945495605
-,22-Mar-2019 23:12:16.675,-,-,-,-,-,-,1.2066777,7.1251445,6.9719152,0.04259652,47.0,13.701569557189941,1973.0,19.5,10.117091178894043,3.188222646713257
-,22-Mar-2019 23:12:16.775,-,-,-,-,-,-,1.1875241,5.765238,6.6654577,-0.07452732,47.0,13.701569557189941,1980.0,19.5,10.117091178894043,3.188222646713257
-,22-Mar-2019 23:12:16.875,-,-,-,-,-,-,3.3901896,7.699753,7.393295,0.16069382,47.0,13.701569557189941,1980.0,19.5,10.121647834777832,3.188222646713257
-,22-Mar-2019 23:12:16.974,-,-,-,-,-,-,-0.47884035,6.2249246,6.531382,-0.059963286,47.0,13.701569557189941,1980.0,14.0,10.121647834777832,3.188222646713257
-,22-Mar-2019 23:12:17.075,-,-,-,-,-,-,2.1260512,6.9527617,6.588843,0.019195974,47.0,21.048574447631836,1980.0,14.0,10.121647834777832,3.188222646713257
-,22-Mar-2019 23:12:17.174,-,-,-,-,-,-,2.087744,6.7229185,8.1402855,0.11604339,47.0,21.048574447631836,1978.5,14.0,10.126216888427734,3.188222646713257
-,22-Mar-2019 23:12:17.275,-,-,-,-,-,-,1.8579005,7.086837,10.6877165,0.33986777,47.0,21.048574447631836,1978.5,14.0,10.126216888427734,3.188222646713257
-,22-Mar-2019 23:12:17.375,-,-,-,-,-,-,0.80445176,5.267244,7.374141,-0.05360508,47.0,24.07375144958496,1978.5,6.0,10.126216888427734,3.3682701587677
-,22-Mar-2019 23:12:17.475,-,-,-,-,-,-,0.61291564,7.431602,5.841852,-0.015385687,47.0,24.07375144958496,1985.5,6.0,10.126216888427734,3.3682701587677
-,22-Mar-2019 23:12:17.574,-,-,-,-,-,-,1.9536686,6.9527617,7.2592196,0.06281477,48.0,24.07375144958496,1985.5,6.0,10.130834579467773,3.3682701587677
-,22-Mar-2019 23:12:17.675,-,-,-,-,-,-,0.019153614,6.2823853,6.5122285,-0.058610857,48.0,24.07375144958496,1985.5,6.0,10.130834579467773,3.3682701587677
-,22-Mar-2019 23:12:17.775,-,-,-,-,-,-,0.5746084,6.9527617,5.707777,-0.062155366,48.0,24.07375144958496,1985.5,24.5,10.130834579467773,3.3682701587677
-,22-Mar-2019 23:12:17.875,-,-,-,-,-,-,0.91937345,7.393295,7.9870567,0.13239592,48.0,20.579395294189453,1985.5,24.5,10.130834579467773,3.3682701587677
-,22-Mar-2019 23:12:17.974,-,-,-,-,-,-,2.1643584,7.8912888,6.7803793,0.10226935,48.0,20.579395294189453,2005.5,24.5,10.136967658996582,3.3682701587677
-,22-Mar-2019 23:12:18.075,-,-,-,-,-,-,0.34476504,7.393295,5.995081,-0.010078549,48.0,20.579395294189453,2005.5,24.5,10.136967658996582,3.3682701587677
-,22-Mar-2019 23:12:18.175,-,-,-,-,-,-,0.4213795,6.933608,7.240066,0.04178244,48.0,20.579395294189453,2005.5,6.5,10.136967658996582,3.3682701587677
-,22-Mar-2019 23:12:18.275,-,-,-,-,-,-,2.2218192,6.4739213,9.634268,0.2236982,48.0,15.917317390441895,1988.0,6.5,10.136967658996582,3.475527048110962
-,22-Mar-2019 23:12:18.374,-,-,-,-,-,-,0.40222588,6.799533,6.4547677,-0.02442509,47.0,15.917317390441895,1988.0,6.5,10.14162540435791,3.475527048110962
-,22-Mar-2019 23:12:18.475,-,-,-,-,-,-,0.6895301,6.742072,5.899313,-0.06508285,47.0,15.917317390441895,1988.0,20.0,10.14162540435791,3.475527048110962
-,22-Mar-2019 23:12:18.575,-,-,-,-,-,-,-0.076614454,5.899313,7.067683,-0.042517424,47.0,16.77109718322754,1988.0,20.0,10.14162540435791,3.475527048110962
-,22-Mar-2019 23:12:18.675,-,-,-,-,-,-,1.5705963,6.9719152,5.9567738,-0.032617807,47.0,16.77109718322754,1985.5,20.0,10.146142959594727,3.475527048110962
-,22-Mar-2019 23:12:18.774,-,-,-,-,-,-,1.9153614,6.0525417,9.002198,0.1418857,47.0,16.77109718322754,1985.5,20.0,10.146142959594727,3.475527048110962
-,22-Mar-2019 23:12:18.875,-,-,-,-,-,-,1.8579005,6.244078,8.925584,0.1454193,47.0,16.77109718322754,1985.5,24.0,10.146142959594727,3.475527048110962
-,22-Mar-2019 23:12:18.975,-,-,-,-,-,-,1.3599066,6.301539,5.5162406,-0.116111815,47.0,16.250530242919922,1992.0,24.0,10.146142959594727,3.583789825439453
-,22-Mar-2019 23:12:19.075,-,-,-,-,-,-,2.3750482,6.531382,9.557653,0.2236175,47.0,16.250530242919922,1992.0,24.0,10.150712013244629,3.583789825439453
-,22-Mar-2019 23:12:19.175,-,-,-,-,-,-,2.030283,5.707777,7.795521,0.025394976,47.0,16.250530242919922,1992.0,24.0,10.150712013244629,3.583789825439453
-,22-Mar-2019 23:12:19.275,-,-,-,-,-,-,2.6048915,6.7803793,8.331821,0.14575094,47.0,16.250530242919922,1992.0,24.0,10.150712013244629,3.583789825439453
-,22-Mar-2019 23:12:19.374,-,-,-,-,-,-,-0.17238252,5.554548,4.6351743,-0.24333,47.0,16.7374210357666,1989.5,24.0,10.150712013244629,3.583789825439453
-,22-Mar-2019 23:12:19.475,-,-,-,-,-,-,3.3518825,6.531382,10.668563,0.3391201,48.0,16.7374210357666,1989.5,24.0,10.156280517578125,3.583789825439453
-,22-Mar-2019 23:12:19.575,-,-,-,-,-,-,-0.17238252,6.0716953,4.8841715,-0.18647915,48.0,16.7374210357666,1989.5,24.0,10.156280517578125,3.583789825439453
-,22-Mar-2019 23:12:19.674,-,-,-,-,-,-,1.6663644,5.841852,8.00621,0.04346937,48.0,17.11501693725586,1989.5,24.0,10.156280517578125,3.697497606277466
-,22-Mar-2019 23:12:19.774,-,-,-,-,-,-,2.2984335,6.799533,8.0445175,0.117984116,48.0,17.11501693725586,1992.0,24.0,10.156280517578125,3.697497606277466
-,22-Mar-2019 23:12:19.875,-,-,-,-,-,-,1.8770541,5.592855,7.642292,0.0031414628,48.0,17.11501693725586,1992.0,24.0,10.160920143127441,3.697497606277466
-,22-Mar-2019 23:12:19.975,-,-,-,-,-,-,2.719813,6.2823853,8.485051,0.13035339,48.0,17.11501693725586,1992.0,24.0,10.160920143127441,3.697497606277466
-,22-Mar-2019 23:12:20.075,-,-,-,-,-,-,1.5705963,6.0142345,7.2209125,-0.0097644925,48.0,17.093536376953125,1995.5,24.0,10.160920143127441,3.697497606277466
-,22-Mar-2019 23:12:20.175,-,-,-,-,-,-,1.4173675,6.129156,7.5465236,0.020502388,48.0,17.093536376953125,1995.5,24.0,10.165586471557617,3.697497606277466
-,22-Mar-2019 23:12:20.275,-,-,-,-,-,-,2.2218192,6.3589997,8.063671,0.09004551,48.0,17.093536376953125,1995.5,24.0,10.165586471557617,3.697497606277466
-,22-Mar-2019 23:12:20.375,-,-,-,-,-,-,1.7238252,5.6120086,9.136273,0.12602466,48.0,17.651952743530273,1995.5,24.0,10.165586471557617,3.8137848377227783
-,22-Mar-2019 23:12:20.475,-,-,-,-,-,-,0.49799395,6.0716953,6.3589997,-0.08331728,48.0,17.651952743530273,1997.5,24.0,10.165586471557617,3.8137848377227783
-,22-Mar-2019 23:12:20.575,-,-,-,-,-,-,0.63206923,6.14831,6.493075,-0.06719333,48.0,17.651952743530273,1997.5,24.0,10.170519828796387,3.8137848377227783
-,22-Mar-2019 23:12:20.675,-,-,-,-,-,-,0.7469909,5.9567738,6.493075,-0.07955837,48.0,17.651952743530273,1997.5,24.0,10.170519828796387,3.8137848377227783
-,22-Mar-2019 23:12:20.775,-,-,-,-,-,-,0.5363012,6.703765,6.397307,-0.034833133,48.0,17.651952743530273,1997.5,24.5,10.170519828796387,3.8137848377227783
-,22-Mar-2019 23:12:20.875,-,-,-,-,-,-,0.36391866,4.999093,5.765238,-0.20225805,48.0,17.046470642089844,2003.0,24.5,10.170519828796387,3.8137848377227783
-,22-Mar-2019 23:12:20.975,-,-,-,-,-,-,3.371036,6.9527617,10.036493,0.31016535,48.0,17.046470642089844,2003.0,24.5,10.176119804382324,3.8137848377227783
-,22-Mar-2019 23:12:21.075,-,-,-,-,-,-,0.61291564,5.4779334,7.067683,-0.06733942,48.0,17.046470642089844,2003.0,24.5,10.176119804382324,3.8137848377227783
-,22-Mar-2019 23:12:21.174,-,-,-,-,-,-,0.8810662,7.52737,8.255207,0.16135639,48.0,17.585857391357422,2003.0,24.5,10.176119804382324,3.9276034832000732
-,22-Mar-2019 23:12:21.274,-,-,-,-,-,-,-1.8770541,5.841852,3.083732,-0.28096825,48.0,17.585857391357422,2010.0,24.5,10.176119804382324,3.9276034832000732
-,22-Mar-2019 23:12:21.375,-,-,-,-,-,-,4.462792,7.469909,12.50731,0.57215303,48.0,17.585857391357422,2010.0,24.5,10.1807861328125,3.9276034832000732
-,22-Mar-2019 23:12:21.475,-,-,-,-,-,-,6.933608,6.991069,10.43872,0.48177284,48.0,17.585857391357422,2010.0,25.5,10.1807861328125,3.9276034832000732
-,22-Mar-2019 23:12:21.575,-,-,-,-,-,-,-2.0494366,5.9567738,5.592855,-0.122286916,48.0,19.54668426513672,1999.5,25.5,10.1807861328125,3.9276034832000732
-,22-Mar-2019 23:12:21.675,-,-,-,-,-,-,1.340753,5.995081,8.599973,0.09634286,48.0,19.54668426513672,1999.5,25.5,10.185452461242676,3.9276034832000732
-,22-Mar-2019 23:12:21.775,-,-,-,-,-,-,2.2218192,7.067683,10.553641,0.33342332,48.0,19.54668426513672,1999.5,16.5,10.185452461242676,3.9276034832000732
-,22-Mar-2019 23:12:21.875,-,-,-,-,-,-,-0.095768064,6.301539,6.0525417,-0.09028107,48.0,22.2122859954834,1999.5,16.5,10.185452461242676,4.077477931976318
-,22-Mar-2019 23:12:21.975,-,-,-,-,-,-,1.283292,7.5465236,9.002198,0.22356528,48.0,22.2122859954834,2008.5,16.5,10.185452461242676,4.077477931976318
-,22-Mar-2019 23:12:22.074,-,-,-,-,-,-,-1.5131354,4.9224787,5.401319,-0.22025764,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:22.175,-,-,-,-,-,-,-5.2480903,6.4739213,4.0414124,-0.03684777,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:22.275,-,-,-,-,-,-,1.7621324,4.5394063,9.461885,0.103746355,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:22.375,-,-,-,-,-,-,2.2409728,4.9224787,10.936713,0.26273102,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:22.475,-,-,-,-,-,-,0.7278373,6.4164605,6.531382,-0.04473585,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:22.574,-,-,-,-,-,-,1.6472107,6.3206925,10.01734,0.23803598,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:22.675,-,-,-,-,-,-,-0.38307226,5.0374002,8.485051,0.025639355,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:22.774,-,-,-,-,-,-,-0.40222588,5.1523223,8.63828,0.045114696,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:22.874,-,-,-,-,-,-,1.3790601,5.2289367,7.2209125,-0.06139022,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:22.975,-,-,-,-,-,-,2.6048915,6.493075,7.929596,0.09694952,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:23.075,-,-,-,-,-,-,0.63206923,5.803545,6.933608,-0.057047904,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:23.175,-,-,-,-,-,-,1.8387469,6.339846,7.1251445,0.009111822,48.0,22.2122859954834,2008.5,16.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:23.275,-,-,-,-,-,-,1.8962077,6.167464,7.929596,0.06110972,48.0,22.2122859954834,2008.5,24.5,10.190132141113281,4.077477931976318
-,22-Mar-2019 23:12:23.374,-,-,-,-,-,-,3.9456444,5.9567738,8.772355,0.17230779,48.0,19.561283111572266,2008.5,24.5,10.190132141113281,4.203362464904785
-,22-Mar-2019 23:12:23.475,-,-,-,-,-,-,2.087744,5.9567738,7.2783732,0.0010727644,47.0,19.561283111572266,1963.5,24.5,10.209633827209473,4.203362464904785
-,22-Mar-2019 23:12:23.575,-,-,-,-,-,-,-0.17238252,5.650316,8.063671,0.022850096,47.0,19.561283111572266,1963.5,24.5,10.209633827209473,4.203362464904785
-,22-Mar-2019 23:12:23.674,-,-,-,-,-,-,1.1300632,5.056554,7.067683,-0.08768278,47.0,20.376436233520508,1963.5,16.5,10.209633827209473,4.203362464904785
-,22-Mar-2019 23:12:23.774,-,-,-,-,-,-,2.873042,6.6654577,8.63828,0.16913694,47.0,20.376436233520508,1990.5,16.5,10.209633827209473,4.203362464904785
-,22-Mar-2019 23:12:23.875,-,-,-,-,-,-,1.0342951,7.2783732,3.8881836,-0.13325316,47.0,20.376436233520508,1990.5,16.5,10.214202880859375,4.203362464904785
-,22-Mar-2019 23:12:23.975,-,-,-,-,-,-,2.4708161,7.9487495,5.93762,0.06126517,47.0,20.376436233520508,1990.5,13.5,10.214202880859375,4.203362464904785
-,22-Mar-2019 23:12:24.075,-,-,-,-,-,-,2.681506,8.0445175,6.5505357,0.11126715,47.0,19.326961517333984,1990.5,13.5,10.214202880859375,4.325326919555664
-,22-Mar-2019 23:12:24.175,-,-,-,-,-,-,2.7006595,7.6614456,5.45878,0.01667738,47.0,19.326961517333984,1978.5,13.5,10.218771934509277,4.325326919555664
-,22-Mar-2019 23:12:24.275,-,-,-,-,-,-,3.0262709,7.067683,5.841852,0.0032983422,47.0,19.326961517333984,1978.5,13.5,10.218771934509277,4.325326919555664
-,22-Mar-2019 23:12:24.375,-,-,-,-,-,-,3.6966474,8.159439,6.7803793,0.16421431,47.0,19.326961517333984,1978.5,24.5,10.218771934509277,4.325326919555664
-,22-Mar-2019 23:12:24.474,-,-,-,-,-,-,1.7238252,7.4507556,4.960786,-0.051781774,47.0,19.444183349609375,1978.5,24.5,10.218771934509277,4.325326919555664
-,22-Mar-2019 23:12:24.574,-,-,-,-,-,-,3.6774938,7.967903,5.9184666,0.097988784,47.0,19.444183349609375,1975.0,24.5,10.224020004272461,4.325326919555664
-,22-Mar-2019 23:12:24.675,-,-,-,-,-,-,2.6623523,7.8529816,6.3206925,0.08182782,47.0,19.444183349609375,1975.0,24.5,10.224020004272461,4.325326919555664
-,22-Mar-2019 23:12:24.774,-,-,-,-,-,-,3.5625722,8.197746,5.2863975,0.07757801,47.0,19.444183349609375,1975.0,24.5,10.224020004272461,4.325326919555664
-,22-Mar-2019 23:12:24.875,-,-,-,-,-,-,3.3135753,7.5848308,6.0716953,0.065404475,47.0,19.478641510009766,1975.0,24.5,10.224020004272461,4.446553707122803
-,22-Mar-2019 23:12:24.975,-,-,-,-,-,-,3.8881836,7.3549876,4.5394063,-0.014910042,47.0,19.478641510009766,1972.0,24.5,10.224020004272461,4.446553707122803
-,22-Mar-2019 23:12:25.075,-,-,-,-,-,-,3.5242648,7.2783732,3.1986535,-0.0945217,47.0,19.478641510009766,1972.0,24.5,10.229476928710938,4.446553707122803
-,22-Mar-2019 23:12:25.175,-,-,-,-,-,-,3.620033,7.393295,4.711789,-0.014123142,47.0,19.478641510009766,1972.0,24.5,10.229476928710938,4.446553707122803
-,22-Mar-2019 23:12:25.274,-,-,-,-,-,-,5.2289367,7.469909,6.397307,0.15442604,47.0,19.508275985717773,1966.5,24.5,10.229476928710938,4.446553707122803
-,22-Mar-2019 23:12:25.375,-,-,-,-,-,-,2.4516625,5.592855,6.9144545,-0.040634573,47.0,19.508275985717773,1966.5,24.5,10.23404598236084,4.446553707122803
-,22-Mar-2019 23:12:25.475,-,-,-,-,-,-,4.55856,6.703765,6.339846,0.068080604,47.0,19.508275985717773,1966.5,24.5,10.23404598236084,4.446553707122803
-,22-Mar-2019 23:12:25.574,-,-,-,-,-,-,2.1068976,6.1866174,6.244078,-0.059603214,47.0,19.562837600708008,1966.5,24.5,10.23404598236084,4.566524028778076
-,22-Mar-2019 23:12:25.674,-,-,-,-,-,-,3.7541082,5.9184666,6.8569937,0.018500209,47.0,19.562837600708008,1966.5,24.5,10.23404598236084,4.566524028778076
-,22-Mar-2019 23:12:25.775,-,-,-,-,-,-,4.4436383,5.9759274,5.133168,-0.05900973,47.0,19.562837600708008,1970.0,24.5,10.239529609680176,4.566524028778076
-,22-Mar-2019 23:12:25.875,-,-,-,-,-,-,4.1180267,5.6120086,7.3166804,0.048443496,47.0,19.562837600708008,1970.0,24.5,10.239529609680176,4.566524028778076
-,22-Mar-2019 23:12:25.975,-,-,-,-,-,-,4.76925,5.6120086,6.4739213,0.018563151,47.0,19.528079986572266,1970.0,24.5,10.239529609680176,4.566524028778076
-,22-Mar-2019 23:12:26.075,-,-,-,-,-,-,5.209783,5.592855,7.1634517,0.086842835,47.0,19.528079986572266,1969.5,24.5,10.239529609680176,4.566524028778076
-,22-Mar-2019 23:12:26.175,-,-,-,-,-,-,5.1906295,5.267244,6.5505357,0.026040614,47.0,19.528079986572266,1969.5,24.5,10.244098663330078,4.566524028778076
-,22-Mar-2019 23:12:26.275,-,-,-,-,-,-,4.960786,5.439626,5.631162,-0.036177814,47.0,19.528079986572266,1969.5,24.5,10.244098663330078,4.566524028778076
-,22-Mar-2019 23:12:26.375,-,-,-,-,-,-,4.903325,4.9799395,7.1059904,0.034985602,47.0,19.528079986572266,1969.5,18.0,10.244098663330078,4.566524028778076
-,22-Mar-2019 23:12:26.474,-,-,-,-,-,-,5.401319,5.45878,6.0525417,0.015719712,47.0,21.229684829711914,1966.0,18.0,10.244098663330078,4.69773006439209
-,22-Mar-2019 23:12:26.574,-,-,-,-,-,-,5.1906295,5.535394,6.7612257,0.055037916,46.0,21.229684829711914,1966.0,18.0,10.249524116516113,4.69773006439209
-,22-Mar-2019 23:12:26.675,-,-,-,-,-,-,3.5625722,5.8226986,4.9416323,-0.12197173,46.0,21.229684829711914,1966.0,11.0,10.249524116516113,4.69773006439209
-,22-Mar-2019 23:12:26.775,-,-,-,-,-,-,4.3287168,4.865018,8.236053,0.08928186,46.0,23.788549423217773,1966.0,11.0,10.249524116516113,4.69773006439209
-,22-Mar-2019 23:12:26.875,-,-,-,-,-,-,3.7732618,6.4164605,8.159439,0.14485914,47.0,23.788549423217773,1904.0,11.0,10.254044532775879,4.69773006439209
-,22-Mar-2019 23:12:26.975,-,-,-,-,-,-,5.45878,6.2823853,8.791509,0.2530554,47.0,23.788549423217773,1904.0,11.0,10.254044532775879,4.69773006439209
-,22-Mar-2019 23:12:27.074,-,-,-,-,-,-,3.371036,6.339846,4.309563,-0.12734485,47.0,23.788549423217773,1904.0,17.0,10.254044532775879,4.69773006439209
-,22-Mar-2019 23:12:27.174,-,-,-,-,-,-,0.82360536,6.1866174,5.535394,-0.13061768,47.0,25.097158432006836,1958.5,17.0,10.254044532775879,4.857100486755371
-,22-Mar-2019 23:12:27.275,-,-,-,-,-,-,0.4405331,5.93762,8.312668,0.06129986,47.0,25.097158432006836,1958.5,17.0,10.258601188659668,4.857100486755371
-,22-Mar-2019 23:12:27.374,-,-,-,-,-,-,0.93852705,6.339846,8.446744,0.099827945,47.0,25.097158432006836,1958.5,24.5,10.258601188659668,4.857100486755371
-,22-Mar-2019 23:12:27.475,-,-,-,-,-,-,0.36391866,6.83784,3.8498764,-0.180228,47.0,18.299076080322266,1958.5,24.5,10.258601188659668,4.857100486755371
-,22-Mar-2019 23:12:27.575,-,-,-,-,-,-,1.7812861,6.4164605,7.7189064,0.058182776,47.0,18.299076080322266,1987.5,24.5,10.263157844543457,4.857100486755371
-,22-Mar-2019 23:12:27.675,-,-,-,-,-,-,3.1986535,6.6846113,6.991069,0.057507575,47.0,18.299076080322266,1987.5,24.5,10.263157844543457,4.857100486755371
-,22-Mar-2019 23:12:27.775,-,-,-,-,-,-,2.6623523,7.029376,6.9719152,0.064077675,47.0,18.299076080322266,1987.5,24.5,10.263157844543457,4.857100486755371
-,22-Mar-2019 23:12:27.875,-,-,-,-,-,-,0.9959879,6.244078,6.4547677,-0.059926033,47.0,18.032072067260742,1987.5,10.5,10.263157844543457,4.959232330322266
-,22-Mar-2019 23:12:27.974,-,-,-,-,-,-,3.3901896,7.240066,6.5696893,0.07380086,47.0,18.032072067260742,1975.0,10.5,10.263157844543457,4.959232330322266
-,22-Mar-2019 23:12:28.075,-,-,-,-,-,-,1.9728222,6.4739213,6.6079965,-0.016798079,47.0,18.032072067260742,1975.0,10.5,10.268641471862793,4.959232330322266
-,22-Mar-2019 23:12:28.175,-,-,-,-,-,-,2.2026656,6.7229185,6.5122285,-8.2331896E-4,47.0,18.032072067260742,1975.0,14.0,10.268641471862793,4.959232330322266
